ID,专利,商标,著作权
5986822,0,0,0
5986823,1,1,0
5986824,0,0,0
5986825,0,1,1
5986826,0,1,1
5986827,0,0,0
5986828,0,1,0
5986829,0,0,0
5986830,0,0,0
5986831,1,1,0
5986832,NA,0,0
5986833,0,0,0
5986834,1,1,0
5986835,1,1,1
5986836,0,0,0
5986837,1,0,0
5986838,0,0,0
5986839,0,0,0
5986840,0,0,1
5986841,0,0,0
5986842,0,0,0
5986843,1,0,1
5986844,1,1,1
5986845,1,1,0
5986846,0,0,0
5986847,0,1,1
5986848,0,0,0
5986849,0,0,0
5986850,0,0,0
5986851,0,0,0
5986852,0,1,1
5986853,0,0,0
5986855,0,NA,0
5986856,0,0,0
5986857,1,1,0
5986858,0,0,0
5986859,1,0,1
5986860,0,0,0
5986861,0,0,0
5986862,0,1,0
5986863,1,0,1
5986864,0,0,NA
5986865,0,1,1
5986866,0,1,0
5986867,0,1,0
5986868,1,1,1
5986869,0,0,0
5986870,1,0,0
5986871,0,0,0
5986872,0,0,0
5986873,1,0,0
5986874,0,1,0
5986875,1,1,0
5986876,0,0,0
5986877,1,0,1
5986878,1,1,0
5986879,1,0,1
5986880,0,0,0
5986881,0,0,0
5986882,0,0,0
5986883,0,0,0
5986884,0,0,0
5986885,0,1,0
5986886,0,0,0
5986887,0,0,0
5986888,0,1,1
5986889,0,0,0
5986890,0,1,1
5986891,0,0,0
5986892,0,1,1
5986893,1,0,1
5986894,0,0,0
5986895,0,1,1
5986896,0,NA,0
5986897,1,1,0
5986898,1,0,1
5986899,0,0,1
5986900,1,1,0
5986901,0,NA,0
5986902,1,1,1
5986903,0,1,1
5986904,1,1,0
5986905,0,1,1
5986906,1,1,0
5986907,0,1,1
5986908,0,0,0
5986909,1,0,0
5986910,0,0,0
5986911,0,0,0
5986912,0,0,0
5986913,0,0,0
5986914,0,0,0
5986915,0,1,1
5986916,0,1,0
5986917,1,0,0
5986918,1,0,1
5986919,1,0,1
5986920,0,1,0
5986921,0,1,1
5986922,0,0,0
5986923,0,1,0
5986924,0,0,0
5986925,1,1,1
5986926,0,NA,0
5986927,0,0,0
5986928,0,1,1
5986929,0,0,0
5986930,1,0,1
5986931,1,1,0
5986932,0,0,0
5986933,0,0,0
5986934,0,0,1
5986935,1,1,1
5986936,0,0,1
5986937,0,0,0
5986938,0,0,0
5986939,0,1,1
5986940,1,0,1
5986941,1,1,1
5986942,0,0,0
5986943,1,0,1
5986944,0,0,0
5986945,0,1,1
5986946,0,0,1
5986947,0,0,0
5986948,0,0,0
5986949,0,0,0
5986950,0,0,0
5986951,0,0,0
5986952,0,0,0
5986953,0,0,0
5986954,1,1,0
5986955,0,0,0
5986956,0,0,0
5986957,0,1,1
5986958,0,0,0
5986959,1,1,0
5986960,1,0,1
5986961,0,0,0
5986962,0,1,0
5986963,1,0,1
5986964,0,1,0
5986965,0,0,1
5986966,0,0,0
5986967,0,0,0
5986968,0,0,0
5986969,1,0,1
5986970,0,1,1
5986971,0,0,0
5986972,0,0,1
5986973,0,0,0
5986974,1,1,1
5986975,0,0,0
5986976,0,1,0
5986977,0,0,0
5986978,0,0,0
5986979,0,0,0
5986980,0,1,0
5986981,1,1,0
5986982,0,0,0
5986983,0,0,0
5986984,0,1,0
5986985,0,1,1
5986986,1,1,0
5986987,0,1,1
5986988,1,0,0
5986989,0,0,0
5986990,0,0,0
5986991,1,0,0
5986992,0,1,1
5986993,1,1,0
5986994,0,0,0
5986995,0,0,0
5986996,0,0,0
5986997,0,1,1
5986998,0,0,0
5986999,0,0,0
5987000,0,1,1
5987001,0,0,0
5987002,0,1,0
5987003,0,1,1
5987004,0,1,1
5987005,0,0,0
5987006,0,0,0
5987007,1,0,1
5987008,0,0,0
5987009,1,1,1
5987010,0,1,1
5987011,0,0,0
5987012,0,0,0
5987013,1,1,0
5987014,0,1,0
5987015,1,1,1
5987016,0,0,0
5987017,0,0,0
5987018,0,0,0
5987019,0,0,0
5987020,1,0,1
5987021,0,0,0
5987022,0,0,0
5987023,0,0,1
5987024,1,1,1
5987025,0,1,0
5987026,1,1,0
5987027,0,0,0
5987028,0,0,0
5987029,1,1,0
5987030,0,0,0
5987031,0,0,0
5987032,1,1,0
5987033,1,1,0
5987034,1,1,0
5987035,1,1,0
5987036,1,0,0
5987037,0,1,1
5987038,1,0,1
5987039,0,0,0
5987040,0,0,0
5987041,1,1,0
5987042,1,0,1
5987043,0,0,0
5987044,1,1,0
5987045,1,1,0
5987046,0,0,NA
5987047,0,0,0
5987048,0,0,0
5987049,0,0,0
5987050,0,0,0
5987051,0,1,1
5987052,1,1,0
5987053,0,1,1
5987054,0,0,1
5987055,1,0,0
5987056,0,0,0
5987057,1,0,0
5987058,1,1,1
5987059,1,1,1
5987060,1,1,0
5987061,0,1,0
5987062,0,0,0
5987063,0,NA,1
5987064,0,0,0
5987065,0,0,0
5987066,1,1,0
5987067,0,0,0
5987068,0,0,0
5987069,0,1,0
5987070,0,1,1
5987071,0,0,0
5987072,0,0,0
5987073,0,1,1
5987074,NA,1,0
5987075,0,0,0
5987076,1,1,0
5987077,1,1,1
5987078,0,0,0
5987079,0,1,1
5987080,1,1,1
5987081,0,0,0
5987082,0,1,1
5987083,1,0,0
5987084,0,0,0
5987085,0,0,0
5987086,0,0,0
5987087,1,1,0
5987088,0,1,1
5987089,0,1,0
5987090,NA,0,0
5987091,0,1,1
5987092,1,0,0
5987093,0,0,1
5987094,0,0,0
5987095,0,0,1
5987096,0,1,1
5987097,0,1,0
5987098,0,0,0
5987099,1,0,1
5987100,1,1,0
5987101,0,0,0
5987102,0,1,1
5987103,0,0,0
5987104,1,0,1
5987105,0,1,1
5987106,1,1,0
5987107,1,1,1
5987108,1,0,0
5987109,1,1,1
5987110,0,0,0
5987111,1,0,1
5987112,1,NA,1
5987113,0,1,1
5987114,1,1,1
5987115,1,1,0
5987116,0,0,0
5987117,0,0,1
5987118,1,1,1
5987119,0,0,0
5987120,0,0,0
5987121,0,0,0
5987122,0,1,1
5987123,1,1,1
5987124,1,1,0
5987125,1,0,1
5987126,0,1,1
5987127,1,1,1
5987128,0,1,0
5987129,0,1,1
5987130,1,1,0
5987131,1,1,1
5987132,1,0,1
5987133,0,1,1
5987134,0,0,0
5987135,0,0,0
5987136,0,0,0
5987137,0,0,0
5987138,0,0,0
5987139,0,1,1
5987140,0,0,0
5987141,0,0,1
5987142,0,0,0
5987143,1,1,1
5987144,1,1,0
5987145,0,1,1
5987146,0,0,0
5987147,0,1,1
5987148,1,1,0
5987149,1,1,1
5987150,1,0,1
5987151,0,0,0
5987152,1,0,1
5987153,0,0,0
5987154,1,1,1
5987155,1,1,0
5987156,0,0,0
5987157,0,0,1
5987158,1,1,NA
5987159,1,1,1
5987160,1,1,1
5987161,0,0,0
5987162,0,1,1
5987163,1,1,1
5987164,0,0,0
5987165,0,0,0
5987166,0,0,0
5987167,NA,1,0
5987168,0,0,0
5987169,1,0,1
5987170,0,1,1
5987171,0,0,1
5987172,0,0,0
5987173,0,0,0
5987174,0,1,1
5987175,0,1,1
5987176,1,1,0
5987177,0,0,0
5987178,0,1,1
5987179,1,0,1
5987180,1,1,1
5987181,0,0,1
5987182,0,0,0
5987183,1,0,1
5987184,1,0,1
5987185,1,1,1
5987186,0,0,0
5987187,1,0,1
5987188,0,0,0
5987189,1,0,1
5987190,1,1,0
5987191,0,0,0
5987192,0,0,0
5987193,0,0,0
5987194,0,0,0
5987195,1,0,1
5987196,1,1,1
5987197,0,0,0
5987198,0,0,0
5987199,0,0,0
5987200,NA,1,1
5987201,0,0,0
5987202,0,0,1
5987203,1,1,0
5987204,1,0,1
5987205,1,1,1
5987206,1,1,0
5987207,1,1,1
5987208,0,0,1
5987209,1,NA,0
5987210,0,0,0
5987211,0,0,0
5987212,0,0,0
5987213,0,NA,0
5987214,1,0,1
5987215,0,1,1
5987216,1,1,1
5987217,1,1,0
5987218,0,1,1
5987219,0,1,1
5987220,0,0,0
5987221,0,0,0
5987222,1,NA,1
5987223,0,1,0
5987224,1,1,0
5987225,0,1,1
5987226,1,1,0
5987227,0,0,0
5987228,1,0,1
5987229,0,1,1
5987230,1,1,0
5987231,1,1,0
5987232,1,1,0
5987233,0,0,0
5987234,0,0,0
5987235,0,0,1
5987236,0,0,0
5987237,1,0,1
5987238,0,0,0
5987239,0,0,1
5987240,0,1,1
5987241,0,1,1
5987242,0,1,1
5987243,0,0,0
5987244,1,1,1
5987245,0,0,0
5987246,1,1,0
5987247,1,0,1
5987248,0,0,0
5987249,0,0,0
5987250,0,0,0
5987251,0,0,0
5987252,0,0,0
5987253,0,1,1
5987254,0,0,0
5987255,0,0,0
5987256,1,0,NA
5987257,1,1,0
5987258,0,0,0
5987259,0,0,0
5987260,0,NA,1
5987261,1,1,0
5987262,0,1,0
5987263,1,0,0
5987264,1,1,1
5987265,0,1,1
5987266,1,1,0
5987267,0,0,0
5987268,1,1,1
5987269,0,0,0
5987270,0,0,1
5987271,0,0,0
5987272,0,0,0
5987273,1,0,1
5987274,0,0,0
5987275,0,0,0
5987276,1,0,1
5987277,0,0,0
5987278,0,1,1
5987279,0,0,0
5987280,1,0,1
5987281,0,1,1
5987282,0,0,0
5987283,0,0,0
5987284,1,1,0
5987285,0,1,0
5987286,1,0,0
5987287,0,0,1
5987288,1,0,1
5987289,1,0,1
5987290,1,0,1
5987291,0,1,1
5987292,0,0,0
5987293,1,0,0
5987294,1,0,1
5987295,0,1,1
5987296,0,0,1
5987297,0,0,1
5987298,1,1,1
5987299,0,1,1
5987300,0,0,1
5987301,1,1,0
5987302,0,0,0
5987303,0,1,1
5987304,0,0,0
5987305,0,1,1
5987306,1,0,1
5987307,0,0,1
5987308,1,0,0
5987310,0,0,0
5987311,1,0,1
5987312,0,1,1
5987313,0,1,1
5987314,0,0,1
5987315,1,1,1
5987316,0,1,1
5987317,0,0,0
5987318,0,0,0
5987319,0,NA,0
5987320,1,NA,1
5987321,0,0,NA
5987322,0,0,0
5987323,1,1,0
5987324,0,0,0
5987325,0,0,0
5987326,0,0,0
5987327,0,0,0
5987328,0,0,0
5987329,1,1,1
5987330,0,0,0
5987331,0,1,0
5987332,0,0,0
5987333,0,0,0
5987334,1,0,1
5987335,0,1,1
5987336,0,0,1
5987337,NA,0,0
5987338,0,0,0
5987339,0,0,0
5987340,1,1,1
5987341,1,0,1
5987342,1,0,1
5987343,0,1,1
5987344,0,0,0
5987345,0,1,1
5987346,1,1,1
5987347,0,1,1
5987348,0,1,1
5987349,1,0,0
5987350,0,0,0
5987351,0,1,1
5987352,0,0,1
5987353,0,0,0
5987354,1,1,1
5987355,0,0,0
5987356,0,0,1
5987357,0,1,0
5987358,0,1,1
5987359,1,0,0
5987360,0,1,0
5987361,1,0,1
5987362,0,NA,1
5987363,1,1,1
5987364,1,1,0
5987365,1,1,0
5987366,0,0,0
5987367,0,0,0
5987368,0,1,0
5987369,1,1,0
5987370,0,0,0
5987371,1,1,1
5987372,1,0,1
5987373,1,1,1
5987374,1,0,1
5987375,1,0,1
5987376,0,0,0
5987377,0,0,0
5987378,0,0,0
5987379,0,0,0
5987380,0,0,0
5987381,1,0,1
5987382,0,0,0
5987383,0,0,0
5987384,0,0,1
5987385,0,NA,0
5987386,0,0,0
5987387,0,0,0
5987388,1,0,1
5987389,0,1,1
5987390,1,1,1
5987391,0,1,0
5987392,1,0,1
5987393,0,0,0
5987394,1,1,1
5987395,1,1,0
5987396,0,1,1
5987397,0,0,0
5987398,0,0,1
5987399,0,0,0
5987400,0,0,0
5987401,0,1,1
5987402,0,0,0
5987403,0,0,0
5987404,1,1,0
5987405,1,0,1
5987406,1,0,1
5987407,1,1,0
5987408,0,0,0
5987409,0,0,0
5987410,0,0,0
5987411,0,0,0
5987412,1,1,1
5987413,0,1,1
5987414,0,0,0
5987415,1,0,0
5987416,0,0,0
5987417,0,0,0
5987418,0,0,0
5987419,0,1,1
5987420,0,1,1
5987421,0,1,1
5987422,0,0,0
5987423,0,0,0
5987424,0,1,1
5987425,1,0,0
5987426,0,0,0
5987427,0,0,0
5987428,0,0,0
5987429,0,1,1
5987430,0,0,0
5987431,0,0,0
5987432,0,0,1
5987433,0,0,0
5987434,0,1,NA
5987435,0,0,0
5987436,1,0,0
5987437,1,0,1
5987438,0,0,0
5987439,1,1,0
5987440,0,0,1
5987441,0,0,0
5987442,1,0,0
5987443,1,1,1
5987444,1,0,1
5987445,0,0,0
5987446,0,0,0
5987447,0,0,0
5987448,1,0,1
5987449,1,1,1
5987450,0,0,0
5987452,0,1,1
5987453,1,1,0
5987454,1,1,0
5987455,0,0,0
5987456,0,0,0
5987457,0,0,0
5987458,1,0,1
5987459,0,0,0
5987460,1,1,0
5987461,1,0,1
5987462,0,1,1
5987463,0,1,0
5987464,0,0,0
5987465,1,1,1
5987466,0,0,0
5987467,0,0,0
5987468,1,0,0
5987469,1,1,0
5987470,0,1,1
5987471,1,1,1
5987472,0,1,0
5987473,0,1,1
5987474,0,0,0
5987475,0,0,0
5987476,0,0,0
5987477,0,0,0
5987478,1,1,0
5987479,1,0,1
5987480,0,0,0
5987481,0,1,0
5987482,1,1,1
5987483,0,1,1
5987484,0,0,0
5987485,0,0,0
5987486,0,0,0
5987487,0,0,0
5987488,0,1,1
5987489,1,0,1
5987490,0,0,0
5987491,0,0,0
5987492,0,0,0
5987493,0,0,1
5987494,1,1,0
5987495,0,0,0
5987496,1,1,0
5987497,0,0,0
5987498,1,1,0
5987499,1,1,0
5987500,0,1,1
5987501,0,0,0
5987502,0,0,0
5987503,0,0,0
5987504,1,1,0
5987505,1,0,1
5987506,1,0,0
5987507,1,0,0
5987508,0,0,0
5987509,NA,1,1
5987510,1,NA,1
5987511,0,0,0
5987512,0,0,0
5987513,1,0,1
5987514,1,1,0
5987515,0,1,NA
5987516,1,1,0
5987517,1,0,1
5987518,0,0,0
5987519,0,1,0
5987520,0,1,1
5987521,0,0,0
5987522,1,1,1
5987523,1,1,1
5987524,0,1,1
5987525,0,0,0
5987526,0,0,0
5987527,0,0,0
5987528,0,0,0
5987529,0,0,0
5987530,0,1,0
5987531,0,0,0
5987532,0,1,1
5987533,0,0,0
5987534,0,0,0
5987535,0,0,0
5987536,0,1,1
5987537,0,0,0
5987538,1,0,1
5987539,0,0,0
5987540,0,1,1
5987541,0,1,1
5987542,0,0,0
5987543,1,1,1
5987544,0,0,0
5987545,1,0,1
5987546,0,0,0
5987547,1,0,1
5987548,1,1,0
5987549,1,1,0
5987550,0,0,1
5987551,0,0,0
5987552,1,0,1
5987553,1,0,1
5987554,0,0,0
5987555,1,1,1
5987556,0,0,0
5987557,1,1,0
5987558,0,0,0
5987559,0,0,0
5987560,1,0,1
5987561,1,0,1
5987562,1,1,1
5987563,0,1,1
5987564,0,0,1
5987565,0,1,0
5987566,0,1,1
5987567,0,0,0
5987568,0,1,1
5987569,1,1,0
5987570,0,0,0
5987571,1,0,1
5987572,1,1,0
5987573,0,0,0
5987574,1,1,1
5987575,0,0,0
5987576,1,1,0
5987577,1,1,1
5987578,0,0,0
5987579,1,1,0
5987580,0,0,0
5987581,0,NA,0
5987582,1,1,0
5987583,1,0,0
5987584,0,0,0
5987585,0,1,0
5987586,0,0,0
5987587,1,0,0
5987588,1,0,0
5987589,1,1,1
5987590,0,0,0
5987591,0,0,0
5987592,0,0,0
5987593,0,0,0
5987594,1,0,1
5987595,0,0,0
5987596,0,0,0
5987597,0,0,0
5987598,0,0,0
5987599,1,0,0
5987600,1,1,1
5987601,1,0,1
5987602,1,0,0
5987603,1,0,1
5987604,0,0,0
5987605,0,0,0
5987606,0,0,0
5987607,0,0,0
5987608,1,1,0
5987609,0,1,0
5987610,0,0,0
5987611,0,0,0
5987612,0,0,0
5987613,0,1,0
5987614,0,0,0
5987615,0,NA,0
5987616,1,0,1
5987617,1,1,0
5987618,0,0,0
5987619,0,0,0
5987620,0,0,0
5987621,1,0,0
5987622,0,0,0
5987623,1,1,0
5987624,0,1,1
5987625,0,0,0
5987626,0,0,0
5987627,1,NA,1
5987628,1,0,1
5987629,1,1,1
5987630,0,1,1
5987631,0,0,0
5987632,0,0,0
5987633,1,0,1
5987634,0,0,0
5987635,0,1,1
5987636,1,0,1
5987637,1,1,NA
5987638,0,0,1
5987639,1,0,1
5987640,1,1,0
5987641,0,0,0
5987642,0,0,0
5987643,0,1,1
5987644,1,1,1
5987645,0,0,0
5987646,1,0,0
5987647,1,1,0
5987648,0,0,0
5987649,1,1,0
5987650,0,0,0
5987651,0,1,1
5987652,1,1,1
5987653,0,0,0
5987654,0,1,1
5987655,0,1,1
5987656,0,0,0
5987657,0,0,0
5987658,1,0,1
5987659,1,1,0
5987660,0,1,1
5987661,0,0,0
5987662,1,0,1
5987663,1,0,1
5987664,1,0,0
5987665,0,0,0
5987666,1,0,1
5987667,0,1,1
5987668,0,0,0
5987669,1,0,0
5987670,1,0,1
5987671,0,0,0
5987672,0,0,0
5987673,0,0,0
5987674,1,1,0
5987675,1,1,1
5987676,1,1,0
5987677,0,0,0
5987678,0,1,0
5987679,0,0,0
5987680,0,0,0
5987681,0,0,0
5987682,0,1,1
5987683,1,1,0
5987684,0,1,1
5987685,1,1,0
5987686,0,0,0
5987687,1,0,0
5987688,1,0,1
5987689,1,0,1
5987690,0,1,1
5987691,0,0,0
5987692,0,0,0
5987693,1,0,0
5987694,0,0,0
5987695,1,0,0
5987696,0,1,1
5987697,0,0,0
5987698,1,1,1
5987699,1,1,1
5987700,0,0,0
5987701,0,0,1
5987702,0,0,0
5987703,1,1,0
5987704,0,0,0
5987705,0,0,0
5987706,0,0,0
5987707,1,0,0
5987708,1,0,1
5987709,0,1,1
5987710,0,0,1
5987711,0,1,0
5987712,0,0,0
5987713,0,1,0
5987714,0,1,1
5987715,0,1,1
5987716,0,1,1
5987717,0,0,0
5987718,1,0,1
5987719,0,0,1
5987720,0,0,0
5987721,1,1,0
5987722,0,0,0
5987724,0,0,0
5987725,1,1,0
5987726,1,1,1
5987727,0,0,0
5987728,0,NA,0
5987729,0,0,0
5987730,0,0,0
5987731,1,1,0
5987732,0,1,0
5987733,0,1,1
5987734,0,0,0
5987735,0,0,0
5987736,0,1,1
5987737,0,0,0
5987738,0,0,0
5987739,1,0,0
5987740,0,0,0
5987741,0,0,1
5987742,0,0,0
5987743,0,0,0
5987744,1,0,1
5987745,0,0,0
5987746,0,0,0
5987747,1,1,1
5987748,1,0,1
5987749,0,0,0
5987750,0,0,0
5987751,1,1,1
5987752,0,1,0
5987753,0,0,0
5987754,1,1,0
5987755,0,0,0
5987756,0,0,0
5987757,1,1,0
5987758,0,0,0
5987759,0,0,0
5987760,0,0,0
5987761,0,0,0
5987762,1,0,1
5987763,0,0,0
5987764,1,1,0
5987765,0,0,0
5987766,1,0,1
5987767,0,0,0
5987768,0,0,0
5987769,0,0,0
5987770,1,1,1
5987771,0,0,0
5987772,1,1,1
5987773,0,0,0
5987774,1,1,1
5987775,1,0,1
5987776,0,0,0
5987777,0,0,0
5987778,NA,1,1
5987779,0,0,0
5987780,0,0,0
5987781,0,0,0
5987782,1,0,1
5987783,1,1,1
5987784,0,1,1
5987785,0,0,1
5987786,1,1,0
5987787,1,1,1
5987788,0,0,0
5987789,0,0,0
5987791,0,0,0
5987792,0,1,1
5987793,0,0,0
5987794,0,0,0
5987795,1,1,0
5987796,0,0,0
5987797,0,0,0
5987798,1,1,0
5987799,1,1,0
5987800,0,1,1
5987801,1,1,1
5987802,0,0,0
5987803,1,0,1
5987804,1,0,1
5987805,1,0,1
5987806,0,0,1
5987807,0,0,0
5987808,NA,1,0
5987809,0,1,1
5987810,1,0,1
5987811,0,0,0
5987812,0,0,0
5987813,1,1,0
5987814,0,0,0
5987815,0,0,0
5987816,1,0,1
5987817,0,0,0
5987818,1,1,0
5987819,0,0,0
5987820,0,0,0
5987821,0,1,1
5987822,0,1,1
5987823,0,1,0
5987824,0,0,0
5987825,1,0,1
5987826,1,0,1
5987827,0,0,0
5987828,0,0,1
5987829,0,0,0
5987830,0,0,1
5987831,0,0,0
5987832,0,0,0
5987833,0,1,1
5987834,0,1,1
5987835,0,0,0
5987836,1,1,1
5987837,0,0,0
5987838,1,NA,1
5987839,NA,0,0
5987840,0,0,0
5987841,0,1,0
5987842,0,0,0
5987843,0,0,0
5987844,0,0,0
5987845,0,0,0
5987846,0,0,0
5987847,0,1,1
5987848,0,0,0
5987849,0,0,0
5987850,0,0,0
5987851,0,1,1
5987852,0,0,0
5987853,0,0,0
5987854,0,0,0
5987855,1,1,0
5987856,0,0,1
5987857,1,0,1
5987858,0,1,1
5987859,1,0,1
5987860,0,0,0
5987861,1,1,1
5987862,0,0,0
5987863,0,0,0
5987864,1,1,0
5987865,0,0,0
5987866,0,0,0
5987867,0,0,0
5987868,1,1,1
5987869,0,0,0
5987870,0,0,1
5987871,0,1,1
5987872,NA,0,1
5987873,0,0,0
5987874,1,1,0
5987875,1,1,0
5987876,0,0,0
5987877,0,0,0
5987878,1,1,0
5987879,0,1,1
5987880,1,0,1
5987881,0,0,0
5987882,0,0,0
5987883,0,0,0
5987884,1,1,0
5987885,0,0,0
5987886,0,1,0
5987887,0,0,0
5987888,1,1,1
5987889,0,0,1
5987890,1,1,1
5987891,1,0,1
5987892,0,0,0
5987893,0,1,0
5987894,0,0,0
5987895,0,1,1
5987896,0,0,0
5987897,0,1,1
5987898,0,1,1
5987899,1,1,0
5987900,0,0,0
5987901,0,1,1
5987902,1,1,0
5987903,0,0,0
5987904,0,1,1
5987905,0,0,0
5987906,0,1,1
5987907,1,1,0
5987908,0,1,0
5987909,0,0,NA
5987910,1,0,0
5987911,1,1,0
5987912,1,0,1
5987913,1,1,1
5987914,0,1,1
5987915,1,0,1
5987916,0,0,0
5987917,0,0,0
5987918,0,0,0
5987919,0,0,0
5987920,0,0,0
5987921,1,0,1
5987923,1,1,0
5987924,1,0,1
5987925,1,1,1
5987926,1,0,1
5987927,0,1,1
5987928,0,0,0
5987929,0,0,0
5987930,0,1,1
5987931,1,0,1
5987932,1,1,0
5987933,0,0,0
5987934,1,1,NA
5987935,1,0,1
5987936,0,1,1
5987937,0,1,1
5987938,0,0,1
5987939,0,0,0
5987940,1,0,0
5987941,1,0,1
5987942,0,0,0
5987943,1,1,0
5987944,1,1,1
5987945,0,0,1
5987946,1,1,1
5987947,0,0,0
5987948,0,0,1
5987949,0,0,0
5987950,1,0,0
5987951,1,0,1
5987952,0,1,1
5987953,1,0,1
5987954,0,0,0
5987955,0,1,1
5987956,0,1,0
5987957,1,1,1
5987958,0,0,0
5987959,0,0,0
5987960,0,0,0
5987961,0,0,0
5987962,1,1,1
5987963,1,0,0
5987964,1,0,1
5987965,1,1,1
5987966,1,1,1
5987967,0,0,0
5987968,0,0,0
5987969,1,0,1
5987970,0,0,0
5987971,0,0,0
5987972,1,0,0
5987973,1,0,1
5987974,0,0,0
5987975,0,0,0
5987976,0,1,1
5987977,1,1,1
5987978,1,1,0
5987979,0,1,1
5987980,1,0,1
5987981,1,0,1
5987982,0,0,NA
5987983,1,1,1
5987984,1,1,0
5987985,1,1,0
5987986,0,NA,1
5987987,0,1,1
5987988,0,1,1
5987989,0,0,0
5987990,1,1,0
5987991,0,0,0
5987992,1,0,1
5987993,0,0,0
5987994,1,1,0
5987995,1,0,1
5987996,0,1,1
5987997,0,0,0
5987998,0,0,0
5987999,0,0,0
5988000,0,0,0
5988001,0,0,0
5988002,0,0,0
5988003,0,NA,0
5988004,1,0,0
5988005,1,0,0
5988006,0,0,0
5988007,1,1,1
5988008,1,0,1
5988009,1,1,0
5988010,1,1,1
5988011,1,1,0
5988012,NA,0,1
5988013,1,1,1
5988014,0,0,1
5988015,0,1,1
5988016,1,1,1
5988017,1,0,1
5988018,0,1,0
5988019,0,0,0
5988020,0,0,0
5988021,1,1,1
5988022,1,1,0
5988023,0,1,1
5988024,1,1,0
5988025,0,0,0
5988026,0,0,0
5988027,0,0,0
5988028,NA,0,0
5988029,0,0,0
5988030,0,0,0
5988031,0,0,0
5988032,0,0,0
5988033,0,0,0
5988034,0,0,0
5988035,0,1,0
5988036,0,1,1
5988037,0,1,1
5988038,1,1,1
5988039,0,0,0
5988040,NA,1,0
5988041,1,1,1
5988042,0,0,0
5988043,1,1,1
5988044,1,1,0
5988045,0,0,1
5988046,0,0,0
5988047,0,0,1
5988048,1,1,0
5988049,0,0,1
5988050,0,0,0
5988051,1,0,1
5988052,0,0,0
5988053,0,0,0
5988054,0,0,0
5988055,0,0,0
5988056,0,0,1
5988057,1,0,1
5988058,0,1,1
5988059,0,1,1
5988060,0,0,0
5988061,1,0,1
5988062,0,1,1
5988063,0,0,0
5988064,0,0,0
5988065,0,0,0
5988066,0,0,0
5988067,1,0,1
5988068,0,0,0
5988069,1,1,NA
5988070,1,0,0
5988071,0,0,0
5988072,0,1,1
5988073,1,0,1
5988074,1,1,1
5988075,0,0,0
5988076,1,0,1
5988077,0,0,0
5988078,0,0,0
5988079,0,NA,1
5988080,0,0,1
5988081,0,0,0
5988082,1,0,0
5988083,0,0,0
5988084,0,1,1
5988085,0,0,0
5988086,1,0,0
5988087,0,0,1
5988088,0,1,1
5988089,0,0,0
5988090,0,0,0
5988091,0,0,0
5988092,0,0,0
5988093,0,0,0
5988094,1,0,1
5988095,1,0,0
5988096,1,1,NA
5988097,0,0,0
5988098,0,1,0
5988099,0,0,0
5988100,0,0,0
5988101,0,1,1
5988102,0,1,1
5988103,0,0,0
5988104,0,0,0
5988105,1,0,1
5988106,0,1,0
5988107,0,0,0
5988108,0,0,0
5988109,0,0,0
5988110,0,0,0
5988111,1,0,1
5988112,0,0,0
5988113,0,0,0
5988114,0,0,1
5988115,0,1,0
5988116,0,0,0
5988117,0,0,0
5988118,1,0,1
5988119,1,1,1
5988120,1,1,1
5988121,0,1,1
5988122,0,1,1
5988123,1,1,0
5988124,0,0,0
5988125,0,0,0
5988126,0,1,1
5988127,0,0,0
5988128,0,0,0
5988129,0,0,0
5988130,0,1,1
5988131,0,1,0
5988132,0,0,0
5988133,0,0,0
5988134,0,0,0
5988135,1,0,0
5988136,1,0,1
5988137,1,1,0
5988138,1,0,1
5988139,0,0,0
5988140,0,0,0
5988141,0,1,1
5988142,0,1,0
5988143,0,0,0
5988144,0,0,0
5988145,0,0,1
5988146,1,1,0
5988147,1,0,0
5988148,1,1,1
5988149,0,0,0
5988150,0,0,0
5988151,0,1,1
5988152,0,0,0
5988153,0,0,0
5988154,0,1,1
5988155,0,0,0
5988156,0,1,1
5988157,1,0,0
5988158,0,1,1
5988159,0,1,1
5988160,0,NA,0
5988161,0,0,0
5988162,0,1,0
5988163,0,0,0
5988164,0,0,1
5988165,1,1,0
5988166,0,1,1
5988167,0,0,0
5988168,0,0,0
5988169,NA,0,0
5988170,0,0,0
5988171,0,0,0
5988172,0,1,1
5988173,0,0,1
5988174,1,1,0
5988175,1,1,0
5988176,0,0,0
5988177,1,0,0
5988178,0,0,0
5988179,0,0,0
5988180,0,0,0
5988181,0,0,0
5988182,0,0,0
5988183,0,1,1
5988184,1,1,1
5988185,0,0,0
5988186,0,0,0
5988187,1,1,0
5988188,1,1,0
5988189,0,0,0
5988190,1,1,0
5988191,0,0,0
5988192,0,0,1
5988193,1,1,0
5988194,1,1,0
5988195,0,0,0
5988196,0,0,0
5988197,1,0,1
5988198,0,1,0
5988199,1,1,0
5988200,0,1,1
5988201,0,0,0
5988202,0,0,0
5988203,1,1,0
5988204,0,0,0
5988205,1,1,0
5988206,0,0,0
5988207,1,1,1
5988208,0,0,0
5988209,0,0,0
5988210,0,1,1
5988211,1,0,1
5988212,1,0,1
5988213,0,0,0
5988214,NA,0,1
5988215,0,0,1
5988216,0,0,1
5988217,0,0,0
5988218,0,0,0
5988219,1,0,1
5988220,1,0,1
