ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5989717,2016,0,0,0,0,0,0,3052.8,183.168
5989718,2016,0,0,0,0,2124,127.44,0,0
5989719,2016,0,0,0,0,208848,12530.88,0,0
5989720,2016,0,0,25971.84,1038.8736,0,0,0,0
5989721,2016,13790,1103.2,0,0,0,0,0,0
5989722,2016,11528,922.24,0,0,0,0,0,0
5989723,2016,5040,403.2,0,0,0,0,0,0
5989724,2016,0,0,0,0,3564,213.84,0,0
5989725,2016,592,47.36,0,0,0,0,0,0
5989726,2016,0,0,71232,2849.28,0,0,0,0
5989727,2016,0,0,0,0,5306.4,318.384,0,0
5989728,2016,39195,3135.6,0,0,0,0,0,0
5989729,2016,9760,780.8,0,0,0,0,0,0
5989730,2016,1713,137.04,0,0,0,0,0,0
5989731,2016,19474,1557.92,0,0,0,0,0,0
5989732,2016,325,26,0,0,0,0,0,0
5989733,2016,0,0,0,0,0,0,3768,226.08
5989734,2016,0,0,0,0,0,0,10710,642.6
5989735,2016,0,0,0,0,0,0,559.2,33.552
5989736,2016,7656,612.48,0,0,0,0,0,0
5989737,2016,0,0,14757.6,590.304,0,0,0,0
5989738,2016,0,0,0,0,2966.4,177.984,0,0
5989739,2016,0,0,2646,105.84,0,0,0,0
5989740,2016,0,0,6930,277.2,0,0,0,0
5989741,2016,22230,1778.4,NA,0,0,0,0,0
5989742,2016,0,0,65660,2626.4,0,0,0,0
5989743,2016,0,0,7725.6,309.024,0,0,0,0
5989744,2016,0,0,380.16,15.2064,0,0,0,0
5989745,2016,0,0,0,0,52339.2,3140.352,0,0
5989746,2016,0,0,0,0,0,0,13770,826.2
5989747,2016,0,0,0,0,0,0,716.8,43.008
5989748,2016,0,0,35020.8,1400.832,0,0,0,0
5989749,2016,0,0,0,0,64864.8,3891.888,0,0
5989750,2016,0,0,0,0,3888,233.28,0,0
5989751,2016,0,0,4647.2,185.888,0,0,0,0
5989752,2016,0,0,0,0,200112,12006.72,0,0
5989753,2016,0,0,242520,9700.8,0,0,0,0
5989754,2016,0,0,2475.36,99.0144,0,0,0,0
5989755,2016,0,0,0,0,0,0,8740,524.4
5989756,2016,0,NA,0,0,141795,8507.7,0,0
5989757,2016,0,0,0,0,0,0,743.2,44.592
5989758,2016,0,0,4209,168.36,0,0,0,0
5989759,2016,0,0,0,0,187272,11236.32,0,0
5989760,2016,0,0,0,0,40950,2457,0,0
5989761,2016,0,0,0,0,4401,264.06,0,0
5989762,2016,0,0,0,0,684,41.04,0,0
5989763,2016,0,0,0,0,0,0,1030.4,61.824
5989764,2016,171,13.68,0,0,0,0,0,0
5989765,2016,0,0,10192.5,407.7,0,0,0,0
5989766,2016,0,0,0,0,0,0,NA,338.304
5989767,2016,0,0,0,0,78105.6,4686.336,0,0
5989768,2016,0,0,0,0,58154.4,3489.264,0,0
5989769,2016,0,0,0,0,54336,3260.16,0,0
5989770,2016,0,0,0,0,153.6,9.216,0,0
5989771,2016,0,0,0,0,52088.4,3125.304,0,0
5989772,2016,0,0,0,0,0,0,213.6,12.816
5989773,2016,0,0,0,0,0,0,5008,300.48
5989774,2016,0,0,7035,281.4,0,0,0,0
5989775,2016,0,0,0,NA,230040,13802.4,0,0
5989776,2016,0,0,0,0,27048,1622.88,0,0
5989777,2016,1160,92.8,0,0,0,0,0,0
5989778,2016,0,0,NA,0,0,0,219,13.14
5989779,2016,0,0,0,0,0,0,832,49.92
5989780,2016,0,0,21415.68,856.6272,0,0,0,0
5989781,2016,0,0,0,0,NA,0,81,4.86
5989782,2016,0,0,0,0,39339,2360.34,0,0
5989783,2016,0,0,999.9,39.996,0,0,0,0
5989784,2016,0,0,0,0,283500,17010,0,0
5989785,2016,3390,271.2,0,0,0,0,0,0
5989786,2016,0,0,0,0,36096,2165.76,0,0
5989787,2016,0,0,0,0,0,0,4940.8,296.448
5989788,2016,14418,1153.44,0,0,0,0,0,0
5989789,2016,0,0,13251.84,530.0736,0,0,0,0
5989790,2016,0,0,0,0,0,0,488.4,29.304
5989791,2016,0,0,8013.6,320.544,0,0,0,0
5989792,2016,0,0,0,0,34272,2056.32,0,0
5989793,2016,0,0,20659.2,826.368,0,0,0,0
5989794,2016,0,0,55263.6,2210.544,0,0,0,0
5989795,2016,0,0,0,0,0,0,8330,499.8
5989796,2016,0,0,22519.68,900.7872,0,0,0,0
5989797,2016,0,0,1795.68,71.8272,0,0,NA,0
5989798,2016,0,0,0,0,0,0,1120,67.2
5989799,2016,0,0,0,0,34133.4,2048.004,0,0
5989800,2016,0,0,7182,287.28,0,0,0,0
5989801,2016,NA,0,0,0,0,0,4860,291.6
5989802,2016,32616,2609.28,0,0,0,0,0,0
5989803,2016,0,0,0,0,0,0,1576,94.56
5989804,2016,3652,292.16,0,0,0,0,0,0
5989805,2016,0,0,0,0,0,0,14508,870.48
5989806,2016,0,0,0,0,65625,3937.5,0,0
5989807,2016,0,0,0,0,0,0,6559,393.54
5989808,2016,0,0,0,0,1562.4,93.744,0,0
5989809,2016,0,0,0,0,3402,204.12,0,0
5989810,2016,0,0,13600,544,0,0,0,0
5989811,2016,0,0,0,0,166320,9979.2,0,0
5989812,2016,0,0,6624.64,264.9856,0,0,0,0
5989813,2016,0,0,0,0,0,0,666.4,39.984
5989814,2016,0,0,0,0,4089.6,245.376,0,NA
5989815,2016,6255,500.4,0,0,0,0,0,0
5989816,2016,48768,3901.44,0,0,0,0,0,0
5989817,2016,0,0,0,0,22253.4,1335.204,0,0
5989818,2016,0,0,0,0,113580,6814.8,0,0
5989819,2016,0,0,0,0,6762.6,405.756,0,0
5989820,2016,0,0,0,0,0,0,2347.2,140.832
5989821,2016,2330,186.4,0,0,0,0,0,0
5989822,2016,0,0,0,0,0,0,2079,124.74
5989823,2016,3165,253.2,0,0,0,NA,0,0
5989824,2016,0,0,0,0,0,NA,2835,170.1
5989825,2016,0,0,3594.24,143.7696,0,0,0,0
5989826,2016,8304,664.32,0,0,0,0,0,0
5989827,2016,0,0,0,0,15064.5,903.87,0,0
5989828,2016,9090,727.2,0,0,0,0,0,0
5989830,2016,0,0,0,0,437170.5,26230.23,0,0
5989831,2016,0,0,NA,24.6272,0,0,0,0
5989832,2016,0,0,1922.4,76.896,0,0,0,0
5989833,2016,0,0,3553.2,142.128,0,0,0,0
5989834,2016,0,0,0,0,0,0,672,40.32
5989835,2016,0,0,12161.16,486.4464,0,0,0,0
5989836,2016,0,0,890.4,35.616,0,0,0,0
5989837,2016,0,0,0,0,0,0,10389.6,623.376
5989838,2016,0,0,0,0,178320,10699.2,0,0
5989839,2016,0,0,5420.8,216.832,0,0,0,0
5989840,2016,0,0,0,0,14904,894.24,0,0
5989841,2016,0,0,0,0,17724,1063.44,0,0
5989842,2016,0,0,4725,189,NA,0,0,0
5989843,2016,0,0,440.16,17.6064,0,0,0,0
5989844,2016,25509,2040.72,0,0,0,0,0,0
5989845,2016,0,0,11146.24,445.8496,0,0,0,0
5989846,2016,24420,1953.6,0,0,0,0,0,0
5989847,2016,0,0,47188.8,1887.552,0,0,0,0
5989848,2016,0,0,0,0,31752,1905.12,0,0
5989849,2016,0,0,0,0,0,0,181.8,10.908
5989850,2016,37072,2965.76,0,0,0,0,0,0
5989851,2016,0,0,0,0,29289.6,1757.376,0,0
5989852,2016,0,0,3816.96,152.6784,0,0,0,0
5989853,2016,0,0,42512.4,1700.496,0,0,0,0
5989854,2016,0,0,1801.8,72.072,0,0,0,0
5989855,2016,32445,2595.6,0,0,0,0,0,0
5989856,2016,1620,129.6,0,0,0,0,0,0
5989857,2016,0,0,0,0,115188,6911.28,0,0
5989858,2016,0,0,13216,528.64,0,0,0,0
5989859,2016,0,0,40720,1628.8,0,0,0,0
5989860,2016,0,0,0,0,44163,2649.78,0,0
5989861,2016,0,0,0,0,0,0,1540.8,92.448
5989862,2016,44325,3546,0,0,0,0,0,0
5989863,2016,0,0,0,0,0,0,527.8,31.668
5989864,2016,0,0,0,0,0,0,27,1.62
5989865,2016,0,0,0,0,69972,4198.32,0,0
5989866,2016,9984,798.72,0,0,0,0,0,0
5989867,2016,0,0,0,0,0,0,4242,254.52
5989868,NA,0,0,0,0,29376,1762.56,0,0
5989869,2016,0,0,0,0,160531.2,9631.872,0,0
5989870,2016,10773,861.84,0,0,0,0,0,0
5989872,2016,0,0,0,0,513657.6,30819.456,0,0
5989873,2016,21879,1750.32,0,0,0,0,0,0
5989874,2016,1215,97.2,0,0,0,0,0,0
5989875,2016,0,0,0,0,66924,4015.44,0,0
5989876,2016,22500,1800,0,0,0,0,0,0
5989877,2016,0,0,36328.6,1453.144,0,0,0,0
5989878,2016,0,0,0,0,0,0,1337.6,80.256
5989879,2016,0,0,0,0,0,0,6050.7,363.042
5989880,2016,0,0,0,0,0,0,385,23.1
5989881,2016,0,0,1108.8,44.352,0,0,0,0
5989882,2016,0,0,0,0,111744,6704.64,0,0
5989883,2016,2808,224.64,0,0,0,0,0,0
5989884,2016,11350,908,0,0,0,0,0,0
5989885,2016,15356,1228.48,0,0,0,0,0,0
5989886,2016,10284,822.72,0,0,0,0,0,0
5989887,2016,0,0,0,0,29836.8,1790.208,0,0
5989888,2016,0,0,0,0,27244.8,1634.688,0,0
5989889,2016,15552,1244.16,0,0,0,0,0,0
5989890,2016,7785,622.8,0,0,0,0,0,0
5989891,2016,0,0,0,0,0,0,29995,1799.7
5989892,2016,0,0,0,0,0,0,2951.2,177.072
5989893,2016,0,0,20627.1,825.084,0,0,0,0
5989894,2016,0,0,0,0,0,0,4210,252.6
5989895,2016,0,0,6811.2,272.448,0,0,0,0
5989896,2016,NA,0,0,0,0,0,3735.6,224.136
5989897,2016,0,0,0,0,0,0,412.8,24.768
5989898,2016,0,0,0,0,0,0,1045.8,62.748
5989899,2016,0,0,0,0,197121.6,11827.296,0,0
5989900,2016,0,0,0,0,35637.6,2138.256,0,0
5989901,2016,0,0,0,0,383616,23016.96,0,0
5989902,2016,0,0,0,0,0,0,4041,242.46
5989903,2016,0,0,5348.16,213.9264,0,0,0,0
5989904,2016,0,0,3510,140.4,0,0,0,0
5989905,2016,1744,139.52,0,0,0,0,0,0
5989906,2016,0,0,0,0,363744,21824.64,0,0
5989907,2016,0,0,0,0,0,0,2692.8,161.568
5989908,2016,0,0,0,0,0,0,872,52.32
5989909,2016,14175,1134,0,0,0,0,0,0
5989910,2016,0,0,0,0,10881,652.86,0,0
5989911,2016,9150,732,0,0,0,0,0,0
5989912,2016,0,0,0,0,19710,1182.6,0,0
5989913,2016,0,0,0,0,7332,439.92,0,0
5989914,2016,0,0,0,0,369180,22150.8,0,0
5989915,2016,0,0,0,0,0,0,928.8,55.728
5989916,2016,0,0,0,0,3823.2,229.392,0,0
5989917,2016,0,0,0,0,8726.4,523.584,0,0
5989918,2016,0,0,0,0,0,0,684,41.04
5989919,2016,0,0,0,0,815.4,48.924,0,0
5989920,2016,0,0,0,0,0,0,1951.2,117.072
5989921,2016,11072,885.76,0,0,0,0,0,0
5989922,2016,3564,285.12,0,0,0,0,0,0
5989923,2016,10248,819.84,0,0,0,0,0,0
5989924,2016,0,0,44517.6,1780.704,0,0,0,0
5989925,2016,0,0,73032.96,2921.3184,0,0,0,0
5989926,2016,0,0,26083.2,1043.328,0,0,0,0
5989927,2016,0,0,0,0,14850,891,0,0
5989928,2016,23004,1840.32,0,0,0,0,0,0
5989929,2016,0,0,0,0,112884,6773.04,0,0
5989930,2016,0,0,0,0,150796.8,9047.808,0,0
5989931,2016,0,0,3192.32,127.6928,0,0,0,0
5989932,2016,0,0,0,0,0,0,1204.8,72.288
5989933,2016,7228,578.24,0,0,0,0,0,0
5989934,2016,2398,191.84,0,0,0,0,0,0
5989935,2016,0,0,30690,1227.6,0,0,0,0
5989936,2016,0,0,11806.08,NA,0,0,0,0
5989937,2016,540,43.2,0,0,0,0,0,0
5989938,2016,0,0,0,0,125017.2,7501.032,0,0
5989939,2016,11200,896,0,0,0,0,0,0
5989940,2016,15872,1269.76,0,0,0,0,0,0
5989941,2016,0,0,0,0,2095.2,125.712,0,0
5989942,2016,20904,1672.32,0,0,0,0,0,0
5989943,2016,0,0,0,0,102684,6161.04,0,0
5989944,2016,0,0,0,0,69841.8,4190.508,0,0
5989945,2016,0,0,0,0,245138.4,14708.304,0,NA
5989946,2016,22125,1770,0,NA,0,0,0,0
5989947,2016,0,0,0,0,62280,3736.8,0,0
5989948,2016,0,0,51426.9,2057.076,0,0,0,0
5989949,2016,2058,164.64,0,0,0,NA,0,0
5989950,2016,0,0,0,0,0,0,500,30
5989951,2016,0,0,0,0,18144,1088.64,0,0
5989952,2016,0,0,2147.6,85.904,0,0,0,0
5989953,2016,0,0,436.8,17.472,0,0,0,0
5989954,2016,46000,3680,0,0,0,0,0,0
5989955,2016,0,0,0,0,0,0,768,46.08
5989956,2016,5976,478.08,0,0,0,0,0,0
5989957,2016,24225,1938,0,0,0,0,0,0
5989958,2016,3648,291.84,0,0,0,0,0,0
5989959,2016,0,0,0,0,147231,8833.86,0,0
5989960,2016,0,0,0,0,0,0,2606.4,156.384
5989961,2016,0,0,0,0,504,30.24,0,0
5989962,2016,0,0,8910,356.4,0,0,0,0
5989963,2016,0,0,0,0,23797.8,1427.868,0,0
5989964,2016,0,0,6174,NA,0,0,0,0
5989965,2016,0,0,0,0,0,0,4804.8,288.288
5989966,2016,12936,1034.88,0,0,0,0,0,0
5989967,2016,0,0,14791.92,591.6768,0,0,0,0
5989968,2016,0,0,0,0,0,0,7865,471.9
5989969,2016,0,0,96868.8,3874.752,0,0,0,0
5989970,2016,27900,2232,0,0,0,0,0,0
5989971,2016,0,0,0,0,45676.8,2740.608,0,0
5989972,2016,0,0,0,0,0,0,1352.4,81.144
5989973,2016,0,0,0,0,55167,3310.02,0,0
5989974,2016,0,0,0,0,5148,308.88,0,0
5989975,NA,0,0,0,0,0,0,NA,164.736
5989976,2016,NA,879.6,0,0,0,0,0,0
5989977,2016,0,0,0,0,0,0,5316,318.96
5989978,2016,0,0,0,0,0,0,1364,81.84
5989979,2016,0,0,5400.8,216.032,0,0,0,0
5989980,2016,0,0,0,0,0,0,15848,950.88
5989981,2016,0,0,0,0,10374,622.44,0,0
5989982,2016,26370,2109.6,0,0,0,0,0,0
5989983,2016,NA,0,17588.34,703.5336,0,0,0,0
5989984,2016,0,0,0,0,58023,3481.38,0,0
5989985,2016,0,0,0,0,0,0,6552,393.12
5989986,2016,0,0,0,0,335193.6,20111.616,0,0
5989987,2016,15300,1224,0,0,0,0,0,0
5989988,2016,0,NA,0,0,46656,2799.36,0,0
5989989,2016,0,0,17104.36,684.1744,0,0,0,0
5989990,2016,0,0,64838.4,2593.536,0,0,0,0
5989991,2016,0,0,0,0,53865.6,3231.936,0,0
5989992,2016,0,0,0,0,0,0,5622,337.32
5989993,2016,0,0,0,0,9266.4,555.984,0,0
5989994,2016,0,0,0,0,260736,15644.16,0,0
5989995,2016,0,0,0,0,0,0,1604.2,96.252
5989996,2016,0,0,5674.24,226.9696,0,0,0,NA
5989997,2016,0,0,578.56,23.1424,0,0,0,0
5989998,2016,0,0,48825,1953,0,0,0,0
5989999,2016,0,0,0,0,1276.8,76.608,0,0
5990000,2016,0,0,0,0,37012.8,2220.768,0,0
5990001,2016,0,0,0,0,135529.2,8131.752,0,0
5990002,2016,0,0,0,0,0,0,381,22.86
5990003,2016,0,0,81.36,3.2544,0,0,0,0
5990004,2016,0,0,6237.6,249.504,0,0,0,0
5990005,2016,0,0,0,0,0,0,14274,856.44
5990006,2016,0,0,0,0,0,0,1438.8,86.328
5990007,2016,0,0,0,0,67662,4059.72,0,0
5990008,2016,11052,884.16,0,0,0,NA,0,0
5990009,2016,19500,1560,0,0,0,0,0,0
5990010,2016,0,0,5765.76,230.6304,0,0,0,0
5990011,2016,0,0,1006.08,40.2432,0,0,0,0
5990012,2016,0,0,0,0,0,0,1614.6,96.876
5990013,2016,0,0,0,0,127125.6,7627.536,0,0
5990014,2016,0,0,0,0,0,0,1764,105.84
5990015,2016,0,0,0,0,559440,33566.4,0,0
5990016,2016,13530,1082.4,0,0,0,0,0,0
5990017,2016,0,0,386.88,15.4752,0,0,0,0
5990018,2016,NA,410.88,0,0,0,0,0,0
5990019,2016,0,0,0,0,60979.2,3658.752,0,0
5990020,2016,924,73.92,0,0,0,0,0,0
5990021,2016,18480,1478.4,0,0,0,0,0,0
5990022,2016,10784,862.72,0,0,0,0,0,0
5990023,2016,0,0,0,0,5692.5,341.55,0,0
5990024,2016,0,0,11489.28,459.5712,0,0,0,0
5990025,2016,0,0,0,0,0,0,5824,349.44
5990026,2016,0,0,38262,1530.48,0,0,0,0
5990027,2016,NA,1758.72,0,0,0,0,0,0
5990028,2016,0,0,0,0,12600,756,0,0
5990029,2016,17425,1394,0,0,0,0,0,0
5990030,2016,0,0,0,0,0,0,3064,183.84
5990031,2016,0,0,8917.92,356.7168,0,0,0,0
5990032,2016,0,0,10454.4,418.176,0,0,0,0
5990033,2016,0,0,0,0,0,0,2831.5,169.89
5990034,2016,0,0,0,0,0,0,4274.4,256.464
5990035,2016,0,0,0,0,0,0,7776,466.56
5990036,2016,0,0,0,0,17404.8,1044.288,0,0
5990037,2016,0,0,0,0,0,0,3607.2,216.432
5990038,2016,10304,824.32,0,0,0,0,0,0
5990039,2016,0,0,0,0,90625.5,5437.53,0,0
5990040,2016,25324,2025.92,0,0,0,0,0,0
5990041,2016,0,0,0,0,74520,4471.2,0,0
5990042,2016,0,0,0,0,44604,2676.24,0,0
5990043,2016,0,0,0,0,0,0,854.4,51.264
5990044,2016,0,0,0,0,0,0,540,32.4
5990045,2016,10836,866.88,0,0,0,0,0,0
5990046,2016,0,0,0,0,92988,5579.28,0,0
5990047,2016,0,0,0,0,17992.8,1079.568,0,0
5990048,2016,0,0,13363.2,534.528,0,0,0,0
5990049,2016,0,0,0,0,0,0,841.5,50.49
5990050,2016,0,0,0,0,767676,46060.56,0,0
5990051,2016,0,0,NA,771.12,0,0,0,0
5990052,2016,0,0,9450.24,378.0096,0,0,0,0
5990053,2016,3514,281.12,0,0,0,0,0,0
5990054,2016,0,0,0,0,0,0,16236,974.16
5990055,2016,0,0,34740,1389.6,0,0,0,0
5990056,2016,10068,805.44,0,0,0,0,NA,0
5990057,2016,0,0,0,0,17585.1,1055.106,0,0
5990058,2016,0,0,0,0,113551.2,6813.072,0,0
5990059,2016,0,0,46405.92,1856.2368,0,NA,0,0
5990060,2016,1209,96.72,0,0,0,0,0,0
5990061,2016,0,0,0,0,67950,4077,0,0
5990062,2016,0,0,20049.12,801.9648,0,0,0,0
5990063,2016,0,0,0,0,0,0,155,9.3
5990064,2016,0,0,0,0,0,0,540,32.4
5990065,2016,34240,2739.2,0,0,0,0,0,0
5990066,2016,33696,2695.68,0,0,0,0,0,0
5990067,2016,0,0,143337.6,5733.504,0,0,0,NA
5990068,2016,0,0,0,0,13579.2,814.752,0,0
5990069,2016,0,0,0,0,0,0,1533.6,NA
5990070,2016,2139,171.12,0,0,0,0,0,0
5990071,2016,0,0,0,0,125136,7508.16,0,0
5990072,2016,0,0,0,0,14760,885.6,0,0
5990073,2016,0,0,648,25.92,0,0,0,0
5990074,2016,0,0,12657.6,506.304,0,0,0,0
5990075,2016,0,0,9149.76,365.9904,0,0,0,0
5990076,2016,59220,4737.6,0,0,0,0,0,0
5990077,2016,0,0,77832,3113.28,0,0,0,0
5990078,2016,0,0,0,0,0,0,4816.8,289.008
5990079,2016,0,0,0,NA,0,0,7281,436.86
5990080,2016,0,0,3392,135.68,0,0,0,0
5990081,2016,5586,446.88,0,0,0,0,0,0
5990082,2016,0,0,0,0,7533.6,452.016,0,0
5990083,2016,0,0,0,0,47952,2877.12,0,0
5990084,2016,0,NA,0,0,NA,1464.12,0,0
5990085,2016,20720,1657.6,0,0,0,0,0,0
5990086,2016,0,NA,0,0,10020,601.2,0,0
5990087,2016,0,0,0,0,3901.5,234.09,0,0
5990088,2016,0,0,1480.16,59.2064,0,0,0,0
5990089,2016,0,0,0,0,245700,14742,0,0
5990090,2016,5742,459.36,0,0,0,0,0,0
5990091,2016,19624,1569.92,0,0,0,0,0,0
5990092,2016,15232,1218.56,0,0,0,0,0,0
5990093,2016,0,0,0,0,0,0,NA,73.872
5990094,NA,0,0,0,0,0,0,1770,106.2
5990095,2016,0,0,0,0,0,0,1234.8,74.088
5990096,2016,0,0,31050,1242,0,0,0,0
5990097,2016,0,0,12825.6,513.024,0,0,0,0
5990098,NA,0,0,0,0,0,0,4136,248.16
5990099,2016,0,0,3726,149.04,0,0,0,0
5990100,2016,0,0,0,0,108662.4,6519.744,0,0
5990101,2016,0,0,4268.16,170.7264,0,0,0,0
5990102,2016,0,0,0,0,0,0,8118,487.08
5990103,2016,26400,2112,0,0,0,0,0,0
5990104,2016,0,0,0,0,0,0,2432.5,145.95
5990105,2016,0,0,43.12,1.7248,0,0,0,0
5990106,2016,0,0,32032,1281.28,0,0,0,0
5990107,2016,0,0,0,0,0,0,6465,387.9
5990108,NA,0,0,0,0,114048,6842.88,0,0
5990109,2016,0,0,0,0,20250,1215,0,0
5990110,2016,2712,216.96,0,0,0,0,0,0
5990111,2016,34965,2797.2,0,0,0,0,0,0
5990112,2016,NA,0,0,0,0,NA,1022,61.32
5990113,2016,25245,2019.6,0,0,0,0,0,0
5990114,2016,0,0,12330.36,493.2144,0,0,0,0
5990115,2016,0,0,0,0,0,NA,5930.4,355.824
5990116,2016,0,0,0,0,105062.4,6303.744,0,0
5990117,2016,0,0,0,0,0,0,522.6,31.356
5990118,2016,0,0,0,0,11239.2,674.352,0,0
5990119,2016,0,0,16980,679.2,0,0,0,0
5990120,2016,0,0,77400,3096,0,0,0,0
5990121,2016,0,0,0,0,1123.2,67.392,0,0
5990122,2016,0,0,4271.4,170.856,0,0,0,0
5990123,2016,0,0,0,0,0,0,824,49.44
5990124,2016,0,0,2451,98.04,0,0,0,0
5990125,2016,0,0,0,0,55994.4,3359.664,0,0
5990126,2016,0,0,0,0,48589.2,2915.352,0,0
5990127,2016,0,0,169216,6768.64,0,0,0,0
5990128,2016,0,0,1419.84,56.7936,0,0,0,0
5990129,2016,4816,385.28,0,0,0,0,0,0
5990130,2016,0,0,192.08,7.6832,0,0,0,0
5990131,NA,12280,982.4,0,0,0,0,0,0
5990132,2016,6456,516.48,0,0,0,0,0,0
5990133,2016,0,0,0,0,139885.2,8393.112,NA,0
5990134,2016,0,0,0,0,327398.4,19643.904,0,0
5990135,2016,0,0,0,0,0,0,1497.6,89.856
5990136,2016,2241,179.28,0,0,0,0,0,0
5990137,2016,5864,469.12,0,0,0,0,0,0
5990138,2016,0,0,376.96,15.0784,0,0,0,0
5990139,2016,0,0,0,0,0,0,2397.5,143.85
5990140,2016,8880,710.4,0,0,0,0,0,0
5990141,2016,0,0,0,0,7626,457.56,0,0
5990142,2016,0,0,115.2,4.608,0,0,0,0
5990143,2016,31488,2519.04,0,0,0,0,0,0
5990144,2016,0,0,0,0,0,0,1009.5,60.57
5990145,2016,0,0,35151.36,1406.0544,0,0,0,0
5990146,2016,45010,3600.8,0,0,0,0,0,0
5990147,2016,0,0,0,0,0,0,9180,550.8
5990148,2016,4350,348,0,0,0,0,0,0
5990149,2016,0,0,0,0,0,0,6079.5,364.77
5990150,2016,9204,736.32,0,0,0,0,0,0
5990151,2016,7920,633.6,0,0,0,0,0,0
5990152,2016,0,0,0,0,0,0,900,54
5990153,2016,0,0,7356,294.24,0,0,0,0
5990154,2016,NA,0,0,0,0,0,7540,452.4
5990155,NA,2975,238,0,0,0,0,0,NA
5990156,2016,0,0,0,0,2583,154.98,0,0
5990157,2016,0,0,0,0,0,0,1134,68.04
5990158,2016,NA,0,1983.8,79.352,NA,0,0,0
5990159,2016,9256,740.48,0,0,0,0,0,0
5990160,2016,0,0,0,0,210336,12620.16,0,0
5990161,2016,0,0,0,0,NA,5518.08,0,0
5990162,2016,0,0,0,0,0,0,2370,142.2
5990163,2016,0,0,7410,296.4,0,0,0,0
5990164,2016,0,0,0,0,29592,1775.52,0,0
5990165,2016,0,0,0,0,219240,13154.4,0,0
5990166,2016,0,0,0,0,43718.4,2623.104,0,0
5990167,2016,0,0,0,0,0,0,69,4.14
5990168,2016,0,0,0,0,0,0,1209.6,72.576
5990169,2016,6708,536.64,0,0,0,0,0,0
5990170,2016,2889,231.12,0,0,0,0,0,0
5990171,2016,0,0,47606.4,1904.256,0,0,0,0
5990172,2016,0,0,5208,208.32,0,0,0,0
5990173,2016,0,0,15906,636.24,0,0,0,0
5990174,2016,0,0,0,0,0,0,5880,352.8
5990175,2016,5067,405.36,0,0,0,0,0,0
5990176,2016,1104,88.32,0,0,0,0,0,0
5990177,2016,0,0,0,0,29786.4,1787.184,0,0
5990178,2016,0,0,0,0,0,0,5445,326.7
5990179,2016,5152,412.16,0,0,0,0,0,0
5990180,2016,0,0,0,0,205740,12344.4,0,0
5990181,2016,0,0,0,0,0,0,176,10.56
5990182,2016,0,0,10924.8,436.992,0,0,0,0
5990183,2016,0,0,0,0,0,0,207,12.42
5990184,2016,0,0,0,0,0,0,4080,244.8
5990185,2016,0,0,24972.48,998.8992,0,0,0,0
5990186,2016,0,0,9792,391.68,0,0,0,0
5990187,2016,0,0,0,0,0,0,7910.4,474.624
5990188,2016,0,0,0,0,0,0,592.5,35.55
5990189,2016,0,0,0,0,0,0,3884.4,233.064
5990190,2016,5760,460.8,0,0,0,0,0,0
5990191,2016,0,0,3239.04,129.5616,0,0,0,0
5990192,2016,0,0,0,0,0,0,5859,351.54
5990193,2016,2332,186.56,0,0,0,0,0,0
5990194,2016,0,0,0,0,0,0,9216,552.96
5990195,2016,0,0,0,0,106245,6374.7,0,0
5990196,2016,0,0,0,0,0,0,6384,383.04
5990197,2016,6460,516.8,0,0,0,0,0,0
5990198,2016,0,0,0,0,0,0,1080,64.8
5990199,2016,6032,482.56,0,0,0,0,0,0
5990200,2016,4356,348.48,0,0,0,0,0,0
5990201,2016,0,0,0,0,0,0,6382.5,382.95
5990202,2016,0,0,0,0,350553.6,21033.216,0,0
5990203,2016,1926,154.08,0,0,0,0,0,0
5990204,2016,0,0,0,0,0,0,178.2,10.692
5990205,2016,0,0,0,0,0,0,114,6.84
5990206,2016,0,0,19240.74,769.6296,0,0,0,0
5990207,2016,0,0,0,0,0,0,913.2,54.792
5990208,2016,0,0,88281.6,3531.264,0,0,0,0
5990209,2016,0,0,7761.6,310.464,0,0,0,0
5990210,2016,0,0,100500,4020,0,0,0,0
5990211,2016,1084,86.72,NA,0,0,0,0,0
5990212,2016,0,0,0,0,0,0,2103.2,126.192
5990213,2016,0,0,0,0,10180.8,610.848,0,0
5990214,2016,0,0,8782.2,351.288,0,0,0,0
5990215,2016,0,0,65808,2632.32,0,0,0,0
5990216,2016,35464,2837.12,0,0,0,0,0,0
5990217,2016,0,0,2191.2,87.648,0,0,0,0
5990218,2016,0,0,0,0,0,0,7865.1,471.906
5990219,2016,0,0,3187.5,127.5,0,0,0,0
5990220,2016,0,0,45072,1802.88,0,0,0,0
5990221,2016,0,0,72349.2,2893.968,0,0,0,0
5990222,2016,0,0,0,0,182493,10949.58,NA,0
5990223,2016,69790,5583.2,0,0,0,0,0,0
5990224,2016,19320,1545.6,0,0,0,0,0,0
5990225,2016,7232,578.56,0,0,0,0,0,0
5990226,2016,171,13.68,0,0,0,0,0,0
5990227,2016,0,0,2958.48,118.3392,0,0,0,0
5990228,2016,0,0,0,0,122472,7348.32,0,0
5990229,2016,0,0,31230,1249.2,0,0,0,0
5990230,2016,0,0,0,0,0,0,7497,449.82
5990231,2016,0,0,0,0,1132488,67949.28,0,0
5990232,2016,0,0,17798.4,711.936,0,0,0,0
