ID,专利,商标,著作权
5970593,1,1,0
5970594,0,0,0
5970595,1,0,1
5970596,0,0,0
5970597,0,0,0
5970598,1,1,1
5970599,0,0,0
5970600,1,1,0
5970601,1,1,0
5970602,0,0,0
5970603,0,1,1
5970604,1,1,1
5970605,0,0,1
5970606,0,0,0
5970607,0,0,0
5970608,0,0,0
5970609,0,0,0
5970610,1,1,1
5970611,0,0,0
5970612,0,0,0
5970613,0,0,0
5970614,0,0,NA
5970615,0,1,0
5970616,0,0,0
5970617,0,1,1
5970618,0,0,0
5970619,0,0,1
5970620,0,1,1
5970621,0,0,0
5970622,0,0,0
5970623,0,1,1
5970624,0,0,0
5970625,NA,1,1
5970626,0,0,0
5970627,0,0,0
5970628,0,0,0
5970629,1,0,1
5970630,1,1,0
5970631,0,1,0
5970632,1,0,1
5970633,0,0,0
5970634,0,0,0
5970635,0,0,0
5970636,0,1,1
5970637,1,0,1
5970638,0,1,1
5970639,1,0,0
5970640,0,0,0
5970641,0,1,1
5970642,0,0,0
5970643,1,0,1
5970644,0,0,0
5970645,1,0,0
5970646,1,0,1
5970647,1,0,0
5970648,0,0,0
5970649,0,1,0
5970650,0,1,1
5970651,0,0,0
5970652,0,1,1
5970653,0,0,1
5970654,0,0,0
5970655,0,1,1
5970656,0,0,1
5970657,0,0,0
5970658,0,0,0
5970659,0,0,0
5970660,0,0,0
5970661,0,0,0
5970662,0,1,1
5970663,0,0,0
5970664,0,0,0
5970665,1,0,0
5970666,1,1,0
5970667,0,1,1
5970668,0,0,0
5970669,0,0,0
5970670,1,0,0
5970671,0,1,1
5970672,0,0,0
5970673,1,1,1
5970674,0,0,0
5970675,1,0,0
5970676,1,1,1
5970677,1,0,1
5970678,0,1,1
5970679,0,1,1
5970680,1,1,1
5970681,NA,0,0
5970682,1,1,0
5970683,0,0,0
5970684,0,0,0
5970685,0,0,0
5970686,0,0,0
5970687,0,0,0
5970688,1,1,0
5970689,1,0,1
5970690,0,0,0
5970691,0,0,0
5970692,1,1,0
5970693,0,0,0
5970694,1,1,1
5970695,0,0,0
5970696,1,1,1
5970697,1,1,0
5970698,1,0,1
5970699,1,1,0
5970700,0,0,0
5970701,0,0,1
5970702,0,0,0
5970703,1,0,0
5970704,1,1,0
5970705,1,1,0
5970706,1,0,1
5970707,0,1,0
5970708,0,0,0
5970709,0,1,1
5970710,0,1,0
5970711,1,0,1
5970712,0,0,0
5970713,1,0,0
5970714,0,0,0
5970715,0,0,1
5970716,0,1,1
5970717,0,0,1
5970718,0,0,0
5970719,1,0,1
5970720,0,0,1
5970721,1,0,0
5970722,0,0,1
5970723,1,0,0
5970724,1,1,0
5970725,0,0,1
5970726,1,1,0
5970727,0,0,0
5970728,0,0,0
5970729,1,1,1
5970730,0,0,0
5970731,0,0,0
5970732,0,1,1
5970733,0,1,0
5970734,1,1,1
5970735,0,1,0
5970736,1,0,1
5970737,0,1,0
5970738,0,1,0
5970739,0,0,0
5970740,1,1,0
5970741,1,0,1
5970742,0,0,0
5970743,0,1,1
5970744,0,1,1
5970745,1,1,1
5970746,1,0,0
5970747,0,0,0
5970748,1,1,0
5970749,1,0,1
5970750,0,1,1
5970751,0,0,0
5970752,1,1,0
5970753,1,0,1
5970754,0,1,0
5970755,1,0,0
5970756,0,1,1
5970757,1,1,1
5970758,0,0,0
5970759,0,0,0
5970760,1,1,0
5970761,0,0,0
5970762,0,0,0
5970763,0,0,0
5970764,1,1,1
5970765,0,0,0
5970766,0,0,1
5970767,0,1,1
5970769,1,1,0
5970770,1,1,1
5970771,0,1,1
5970772,1,1,1
5970773,1,1,0
5970774,0,0,0
5970775,0,0,0
5970776,0,0,0
5970777,1,0,1
5970778,0,1,0
5970779,0,1,1
5970780,1,1,1
5970781,0,0,0
5970782,0,1,1
5970783,0,0,1
5970784,0,1,1
5970785,1,1,0
5970786,0,0,0
5970787,0,0,0
5970788,1,0,1
5970789,1,1,0
5970790,1,1,1
5970791,0,1,1
5970792,0,0,0
5970793,1,0,1
5970794,0,0,0
5970795,0,1,1
5970796,0,1,1
5970797,0,0,0
5970798,0,0,0
5970800,1,0,1
5970801,1,0,1
5970802,0,0,0
5970803,0,0,0
5970804,0,0,1
5970805,1,1,0
5970806,0,0,0
5970807,0,0,0
5970808,0,0,0
5970809,1,1,1
5970810,1,1,1
5970811,0,0,0
5970812,1,1,0
5970813,0,0,NA
5970814,0,0,0
5970815,0,0,0
5970816,0,0,0
5970817,0,0,0
5970818,0,0,0
5970819,1,1,0
5970820,0,0,0
5970821,1,1,0
5970822,1,1,1
5970823,0,0,0
5970824,1,0,0
5970825,1,1,1
5970826,1,1,1
5970827,0,0,0
5970828,0,0,0
5970829,1,0,0
5970830,0,1,1
5970831,1,1,1
5970832,0,0,0
5970833,1,0,0
5970834,0,0,0
5970835,0,1,0
5970836,0,0,0
5970837,0,1,0
5970838,1,1,0
5970839,0,0,0
5970840,0,0,0
5970841,1,0,1
5970842,0,1,0
5970843,1,1,1
5970844,0,0,0
5970845,0,1,0
5970846,1,1,0
5970847,0,0,0
5970848,1,1,0
5970849,0,0,0
5970850,1,0,1
5970851,0,0,0
5970852,1,1,1
5970853,0,0,1
5970854,0,0,0
5970855,0,0,0
5970856,0,1,1
5970857,1,0,1
5970858,0,0,0
5970859,0,0,0
5970860,0,0,1
5970861,0,0,0
5970862,0,0,0
5970863,0,0,0
5970864,1,0,1
5970865,0,1,1
5970866,1,1,0
5970867,0,0,1
5970868,0,0,0
5970869,1,0,1
5970870,0,1,1
5970871,1,0,1
5970872,1,0,1
5970873,1,0,1
5970874,0,0,0
5970875,1,0,1
5970876,0,0,0
5970877,0,1,0
5970878,0,0,0
5970879,0,0,0
5970880,1,1,1
5970881,0,0,0
5970882,1,1,1
5970883,1,0,1
5970884,0,0,0
5970885,0,0,0
5970886,0,0,0
5970887,1,0,1
5970888,1,1,1
5970889,0,0,1
5970890,0,NA,1
5970891,1,1,0
5970892,0,1,1
5970893,1,1,0
5970894,1,0,1
5970895,0,0,0
5970896,0,0,1
5970897,1,0,1
5970898,0,0,0
5970899,1,0,1
5970900,0,0,0
5970901,0,1,0
5970902,0,NA,0
5970903,0,0,0
5970904,0,0,0
5970905,0,1,1
5970906,0,0,0
5970907,1,1,1
5970908,1,1,0
5970909,1,0,1
5970910,0,0,0
5970911,1,0,1
5970912,0,0,0
5970913,1,1,0
5970914,0,0,0
5970915,0,1,1
5970916,0,0,0
5970917,1,0,1
5970918,0,0,0
5970919,1,0,1
5970920,0,1,1
5970921,0,0,0
5970922,1,1,1
5970923,1,1,1
5970924,0,0,1
5970925,0,0,1
5970926,0,1,0
5970927,0,0,0
5970928,1,0,1
5970929,0,1,1
5970930,0,1,1
5970931,0,0,0
5970932,0,0,1
5970933,0,0,0
5970934,1,0,1
5970935,1,1,0
5970936,0,0,0
5970937,1,1,1
5970938,0,1,1
5970939,1,0,1
5970940,0,0,0
5970941,1,1,0
5970942,1,0,1
5970943,1,0,1
5970944,1,0,0
5970945,0,0,0
5970946,0,1,0
5970947,1,1,0
5970948,0,1,1
5970949,0,0,0
5970950,0,1,1
5970951,1,1,0
5970952,1,0,0
5970953,0,0,0
5970954,1,0,1
5970955,0,0,0
5970956,1,1,0
5970957,0,0,0
5970958,0,1,0
5970959,1,1,1
5970960,1,1,1
5970961,0,1,NA
5970962,1,0,1
5970963,0,1,1
5970964,0,1,0
5970965,1,NA,1
5970966,0,1,1
5970967,0,0,0
5970968,1,0,1
5970969,0,0,0
5970970,0,1,1
5970971,1,0,1
5970972,0,0,0
5970973,1,1,0
5970974,0,0,0
5970975,0,0,0
5970976,1,1,1
5970977,1,1,0
5970978,1,1,1
5970979,1,1,1
5970980,1,0,1
5970981,0,0,0
5970982,0,0,0
5970983,1,0,1
5970984,0,0,0
5970985,0,0,0
5970986,0,0,0
5970987,0,1,1
5970988,0,0,0
5970989,0,0,0
5970990,0,1,0
5970991,1,1,1
5970992,0,0,0
5970993,0,1,1
5970994,0,0,0
5970995,1,0,1
5970996,0,0,0
5970997,1,1,0
5970998,1,1,0
5970999,0,1,1
5971000,1,0,1
5971001,0,0,0
5971002,0,0,0
5971003,0,1,0
5971004,0,0,0
5971005,0,0,0
5971006,0,0,0
5971007,1,0,1
5971008,1,0,0
5971009,0,0,0
5971010,1,1,0
5971011,1,0,1
5971012,0,1,0
5971013,1,1,0
5971014,0,1,1
5971015,0,1,0
5971016,0,1,1
5971017,1,1,1
5971018,0,0,0
5971019,1,1,1
5971020,1,0,1
5971021,0,0,0
5971022,1,1,0
5971023,0,0,0
5971024,0,1,1
5971025,1,0,1
5971026,1,0,1
5971027,NA,0,1
5971028,0,1,0
5971029,1,1,0
5971030,1,0,0
5971031,0,1,0
5971032,1,0,1
5971033,1,0,0
5971034,1,0,1
5971035,1,1,0
5971036,0,0,0
5971037,0,1,1
5971038,0,0,0
5971039,0,0,0
5971040,0,0,0
5971041,0,0,0
5971042,0,0,0
5971043,1,0,0
5971044,1,0,1
5971045,0,1,0
5971046,0,1,0
5971047,1,NA,1
5971048,1,1,1
5971049,1,1,1
5971050,1,1,0
5971051,0,0,0
5971052,1,1,0
5971053,0,0,0
5971054,1,0,1
5971055,0,0,0
5971056,0,0,0
5971057,0,0,0
5971058,1,0,1
5971059,1,1,0
5971060,1,0,1
5971061,1,0,1
5971062,1,1,0
5971063,1,1,1
5971064,0,1,1
5971065,1,1,0
5971066,0,1,1
5971067,0,1,1
5971068,0,1,0
5971069,1,0,1
5971070,1,1,0
5971071,0,0,0
5971072,1,0,0
5971073,1,0,1
5971074,1,1,1
5971075,0,0,0
5971076,0,0,1
5971077,1,0,1
5971078,0,0,0
5971079,0,0,0
5971080,1,0,1
5971081,0,0,0
5971082,0,0,0
5971083,0,1,1
5971084,0,0,0
5971085,0,0,0
5971086,0,1,1
5971087,1,1,0
5971088,1,0,0
5971089,NA,0,1
5971090,0,0,0
5971091,0,0,0
5971092,0,0,0
5971093,0,0,0
5971094,0,0,0
5971095,0,1,1
5971096,0,0,0
5971097,0,0,0
5971098,1,0,1
5971099,1,0,NA
5971100,0,1,0
5971101,0,0,0
5971102,1,0,1
5971103,0,0,0
5971104,1,1,1
5971105,NA,0,0
5971106,0,0,0
5971107,1,0,0
5971108,0,0,0
5971109,0,0,1
5971110,0,0,0
5971111,0,0,0
5971112,0,0,1
5971113,1,1,0
5971114,0,0,0
5971115,0,1,0
5971116,1,0,1
5971117,1,1,1
5971118,0,0,0
5971119,1,0,1
5971120,0,0,0
5971121,0,0,0
5971122,0,0,0
5971123,1,1,0
5971124,1,1,0
5971125,1,0,1
5971126,0,0,0
5971127,0,0,0
5971128,1,1,0
5971129,0,0,0
5971130,1,1,0
5971131,1,1,0
5971132,1,1,1
5971133,0,0,0
5971134,0,1,1
5971135,1,0,0
5971136,0,1,1
5971137,0,0,0
5971138,1,0,1
5971139,0,0,0
5971140,0,0,1
5971141,0,1,0
5971142,0,0,0
5971143,1,0,0
5971144,0,0,0
5971145,1,0,0
5971146,1,0,0
5971147,0,0,0
5971148,0,0,0
5971149,1,1,1
5971150,0,0,0
5971151,0,0,0
5971152,0,0,0
5971153,0,0,0
5971154,0,0,0
5971155,1,0,1
5971156,0,1,0
5971157,0,0,0
5971158,1,1,0
5971159,0,0,1
5971160,0,0,0
5971161,0,0,0
5971162,0,1,0
5971163,1,0,0
5971164,0,0,0
5971165,0,0,1
5971166,1,1,0
5971167,1,1,1
5971168,0,1,NA
5971169,1,1,0
5971170,0,0,0
5971171,0,0,0
5971172,0,0,0
5971173,0,0,0
5971174,1,0,1
5971175,0,0,0
5971176,0,0,0
5971177,0,0,0
5971178,0,0,0
5971179,0,0,0
5971180,0,0,0
5971181,0,0,0
5971182,0,1,1
5971183,0,0,0
5971184,0,0,0
5971185,0,0,0
5971186,0,NA,1
5971187,1,1,1
5971188,1,1,1
5971189,0,0,0
5971190,0,0,0
5971191,0,0,0
5971192,NA,0,0
5971193,0,1,0
5971194,0,0,0
5971195,1,0,1
5971196,0,1,0
5971197,0,0,0
5971198,0,NA,0
5971199,0,0,0
5971200,0,0,0
5971201,1,0,1
5971202,0,0,0
5971203,NA,0,0
5971204,0,0,0
5971205,0,0,0
5971206,1,0,1
5971207,0,1,1
5971208,0,1,1
5971209,1,1,0
5971210,1,0,0
5971211,1,1,0
5971212,0,0,0
5971213,1,0,1
5971214,0,0,0
5971215,1,0,0
5971216,1,1,1
5971217,0,1,1
5971218,0,0,0
5971219,0,0,0
5971220,0,0,0
5971221,1,0,0
5971222,0,0,0
5971223,1,1,1
5971224,1,1,0
5971225,1,1,0
5971226,0,0,0
5971227,0,0,0
5971228,1,0,1
5971229,0,0,1
5971230,NA,0,0
5971231,0,0,0
5971232,0,0,0
5971233,1,1,0
5971234,0,0,0
5971235,1,1,0
5971236,0,0,0
5971237,1,0,1
5971238,1,0,1
5971239,1,1,1
5971240,0,0,0
5971241,1,0,1
5971242,0,1,0
5971243,0,0,0
5971244,1,1,0
5971245,0,0,0
5971246,0,0,0
5971247,0,0,0
5971248,1,1,1
5971249,0,0,0
5971250,0,0,0
5971251,0,1,1
5971252,0,0,0
5971253,0,1,1
5971254,0,1,1
5971255,0,0,1
5971256,0,0,0
5971257,0,0,0
5971258,0,0,0
5971259,1,1,1
5971260,1,1,1
5971261,0,0,0
5971262,0,0,0
5971263,1,1,1
5971264,0,0,0
5971265,0,0,0
5971266,0,0,0
5971267,1,0,0
5971268,0,0,0
5971269,0,0,1
5971270,0,1,1
5971271,0,0,0
5971272,0,0,NA
5971273,0,0,0
5971274,0,1,1
5971275,1,0,0
5971276,0,1,1
5971277,0,1,0
5971278,1,1,0
5971279,1,1,0
5971280,1,NA,1
5971281,0,0,0
5971282,0,1,1
5971283,0,0,0
5971284,0,1,1
5971285,0,0,0
5971286,1,1,1
5971287,0,0,1
5971288,0,0,0
5971289,0,0,0
5971290,0,1,1
5971291,1,0,1
5971292,1,1,0
5971293,0,0,0
5971294,0,NA,0
5971295,0,1,1
5971296,0,0,0
5971297,1,0,1
5971298,1,0,0
5971299,1,0,1
5971300,0,1,0
5971301,1,0,1
5971302,0,0,0
5971304,1,0,1
5971305,0,1,1
5971306,0,1,1
5971307,0,1,1
5971308,0,0,0
5971309,0,1,1
5971310,1,1,0
5971311,0,1,1
5971312,1,0,1
5971313,1,1,0
5971314,0,0,0
5971315,0,0,0
5971316,0,0,0
5971317,1,0,1
5971318,1,0,1
5971319,1,0,1
5971320,0,0,0
5971321,0,0,0
5971322,0,1,1
5971323,0,1,1
5971324,0,0,0
5971325,0,0,0
5971326,1,1,0
5971327,1,1,1
5971328,0,0,0
5971329,0,0,0
5971330,0,NA,0
5971331,0,0,0
5971332,0,0,0
5971333,0,0,0
5971334,1,0,1
5971335,0,0,0
5971336,0,0,0
5971337,1,1,1
5971338,0,0,0
5971339,0,0,0
5971340,0,0,0
5971341,1,0,1
5971342,0,0,0
5971343,1,0,1
5971344,0,0,0
5971345,1,0,1
5971346,0,0,0
5971347,1,0,1
5971348,0,0,0
5971349,0,0,0
5971350,1,1,0
5971351,0,0,0
5971352,0,1,1
5971353,1,1,1
5971354,0,0,0
5971355,0,0,0
5971356,0,0,0
5971357,0,0,1
5971358,0,0,NA
5971359,0,0,0
5971360,0,1,1
5971361,0,0,0
5971362,1,1,1
5971363,1,0,1
5971364,0,1,1
5971365,0,0,0
5971366,1,0,1
5971367,0,1,0
5971368,0,0,0
5971369,1,1,1
5971370,1,0,1
5971371,0,0,0
5971372,0,1,1
5971373,0,0,0
5971374,0,0,0
5971375,0,1,1
5971376,1,1,1
5971377,0,0,1
5971378,0,1,1
5971379,0,1,1
5971380,1,1,1
5971381,0,0,0
5971382,0,0,0
5971383,0,0,0
5971384,0,0,0
5971385,0,0,0
5971386,0,0,0
5971387,1,1,0
5971388,0,0,0
5971389,0,0,0
5971390,0,0,0
5971391,0,0,0
5971392,0,0,0
5971393,0,0,0
5971394,0,0,0
5971395,0,0,0
5971396,1,1,0
5971397,0,0,0
5971398,0,0,0
5971399,0,1,1
5971400,1,1,1
5971401,1,1,0
5971402,0,0,0
5971403,0,0,0
5971404,0,0,0
5971405,1,1,0
5971406,0,0,0
5971407,1,1,1
5971408,0,0,0
5971409,0,0,0
5971410,0,0,0
5971411,0,1,1
5971412,0,1,1
5971413,1,0,0
5971414,0,1,1
5971415,0,0,0
5971416,1,1,0
5971417,1,1,0
5971418,1,0,1
5971419,0,0,0
5971420,1,1,0
5971421,0,0,0
5971422,0,0,0
5971423,1,1,1
5971424,0,0,0
5971425,1,1,0
5971426,1,NA,0
5971427,1,0,1
5971428,1,0,1
5971429,0,1,0
5971430,0,0,0
5971431,1,0,1
5971432,0,1,1
5971433,0,1,1
5971434,0,0,0
5971435,1,1,1
5971436,1,0,1
5971437,0,0,0
5971438,1,1,0
5971439,1,0,1
5971440,0,0,0
5971441,0,0,0
5971442,0,0,0
5971443,1,0,0
5971444,0,1,1
5971445,1,1,0
5971446,1,0,0
5971447,0,0,0
5971448,1,0,0
5971449,0,1,1
5971450,0,0,0
5971451,1,0,1
5971452,0,0,0
5971453,0,0,0
5971454,1,1,0
5971455,0,0,1
5971456,0,0,0
5971457,0,1,1
5971458,1,NA,1
5971459,1,1,1
5971460,NA,0,1
5971461,0,1,0
5971462,1,1,1
5971463,0,0,0
5971464,NA,0,0
5971465,0,0,0
5971466,0,0,0
5971467,0,0,0
5971468,1,1,0
5971469,1,1,1
5971470,0,0,0
5971471,1,0,1
5971472,NA,1,0
5971473,0,0,0
5971474,1,1,1
5971475,0,0,0
5971476,0,0,0
5971477,0,1,1
5971478,1,0,1
5971479,0,0,0
5971480,0,0,0
5971481,0,1,1
5971482,1,0,0
5971483,0,1,1
5971484,1,1,0
5971485,0,1,1
5971486,0,0,0
5971487,0,1,1
5971488,0,0,0
5971489,1,1,0
5971490,0,0,0
5971491,0,1,1
5971492,0,0,0
5971493,0,1,0
5971494,0,0,0
5971495,0,1,NA
5971496,1,1,1
5971497,0,0,0
5971498,0,1,1
5971499,1,NA,0
5971500,1,1,1
5971501,0,1,0
5971502,1,0,1
5971503,0,0,0
5971504,0,0,0
5971505,0,0,0
5971506,1,1,1
5971507,1,0,1
5971508,0,0,0
5971509,0,1,1
5971510,1,0,1
5971511,0,0,0
5971512,0,1,1
5971513,0,0,0
5971514,0,0,0
5971515,1,0,1
5971516,0,1,1
5971517,1,1,0
5971518,0,0,0
5971519,1,0,1
5971520,0,0,0
5971521,0,0,0
5971522,0,0,0
5971523,0,0,1
5971524,0,0,0
5971525,0,0,0
5971526,1,1,0
5971527,1,0,0
5971528,0,1,1
5971529,0,0,0
5971530,0,0,0
5971531,1,1,1
5971532,0,0,0
5971533,0,0,0
5971534,1,0,1
5971535,1,1,1
5971536,1,0,1
5971537,0,1,1
5971538,0,0,0
5971539,0,0,0
5971540,1,0,1
5971541,0,0,0
5971542,1,1,1
5971543,0,0,0
5971544,0,0,0
5971545,0,1,1
5971546,0,0,0
5971547,0,1,0
5971548,1,0,1
5971549,1,0,1
5971550,0,0,0
5971551,1,1,1
5971552,1,1,0
5971553,0,0,1
5971554,1,0,1
5971555,0,0,0
5971556,0,0,0
5971557,0,0,0
5971558,0,1,1
5971559,1,0,1
5971560,1,1,0
5971561,1,0,1
5971562,0,1,1
5971563,0,1,1
5971564,0,0,0
5971565,1,1,0
5971566,1,0,1
5971567,1,0,1
5971568,0,0,0
5971569,1,1,0
5971570,0,0,1
5971571,1,1,0
5971572,0,1,1
5971573,0,1,0
5971574,0,0,0
5971575,0,0,0
5971576,0,0,0
5971577,1,0,1
5971578,1,0,1
5971579,0,0,0
5971580,0,0,0
5971581,0,0,0
5971582,1,0,0
5971583,0,1,1
5971584,0,0,0
5971585,1,0,1
5971586,0,0,0
5971587,0,0,0
5971588,0,0,0
5971589,1,1,0
5971590,1,0,1
5971591,0,0,0
5971592,1,1,0
5971593,0,0,0
5971594,1,0,1
5971595,0,1,1
5971596,1,0,0
5971597,1,1,1
5971598,0,0,0
5971599,0,0,0
5971600,1,1,1
5971601,0,0,0
5971602,0,0,0
5971603,0,1,1
5971604,1,NA,1
5971605,0,0,0
5971606,1,1,0
5971607,1,0,1
5971608,0,0,1
5971609,0,0,0
5971610,0,0,0
5971611,0,0,0
5971612,0,1,1
5971613,0,0,0
5971614,0,1,1
5971615,0,0,0
5971616,0,0,0
5971617,1,0,NA
5971618,1,1,0
5971619,0,0,0
5971620,0,0,0
5971621,1,0,1
5971622,1,0,1
5971623,0,0,0
5971624,1,0,1
5971625,0,1,0
5971626,0,0,0
5971627,1,1,1
5971628,0,0,0
5971629,0,0,NA
5971630,0,0,1
5971631,0,0,0
5971632,0,NA,0
5971633,1,1,0
5971634,1,1,1
5971635,1,1,1
5971636,0,0,0
5971637,0,1,1
5971638,0,0,0
5971639,0,0,1
5971640,0,0,0
5971641,0,0,0
5971642,1,1,1
5971643,0,0,0
5971644,0,1,1
5971645,1,1,1
5971646,0,1,0
5971647,0,0,0
5971648,0,0,0
5971649,0,0,0
5971650,0,0,1
5971651,0,0,0
5971652,0,0,0
5971653,0,1,0
5971654,0,0,0
5971655,0,0,0
5971656,0,1,1
5971657,1,1,1
5971658,0,1,1
5971659,0,1,1
5971660,0,0,0
5971661,0,0,0
5971662,0,1,1
5971663,1,0,1
5971664,0,1,1
5971665,1,0,0
5971666,0,1,1
5971667,1,0,0
5971668,1,1,0
5971669,0,0,0
5971670,0,0,0
5971671,0,0,0
5971672,1,0,1
5971673,0,0,0
5971674,0,0,0
5971675,1,1,0
5971676,1,1,1
5971677,0,0,0
5971678,0,1,1
5971679,1,0,1
5971680,0,0,1
5971681,1,1,0
5971682,1,0,1
5971683,0,0,0
5971684,1,1,1
5971685,0,0,0
5971686,0,0,0
5971687,1,1,0
5971688,0,0,0
5971689,0,0,0
5971690,0,0,0
5971691,1,1,0
5971692,1,1,1
5971693,0,0,0
5971694,0,0,0
5971695,1,1,0
5971696,0,1,1
5971697,0,1,1
5971698,0,0,0
5971699,0,1,1
5971700,1,1,0
5971701,0,0,0
5971702,0,1,1
5971703,1,0,1
5971704,0,1,1
5971705,1,1,0
5971706,0,1,1
5971707,0,0,0
5971708,0,0,0
5971709,0,0,0
5971710,1,0,1
5971711,1,1,0
5971712,1,0,1
5971713,0,0,0
5971714,0,1,1
5971715,0,0,0
5971716,0,0,0
5971717,0,1,0
5971718,1,1,1
5971719,0,1,0
5971720,0,1,1
5971721,0,0,0
5971722,0,0,0
5971723,1,1,0
5971724,0,1,1
5971725,1,0,1
5971726,0,0,0
5971727,0,0,0
5971728,1,0,1
5971729,0,0,0
5971730,0,1,1
5971731,0,0,1
5971732,0,0,0
5971733,NA,0,0
5971734,1,1,0
5971735,1,0,1
5971736,0,0,0
5971737,1,0,0
5971738,1,1,0
5971739,0,0,0
5971740,1,1,0
5971741,1,1,0
5971742,1,1,0
5971743,0,0,0
5971744,0,0,0
5971745,1,0,1
5971746,0,0,0
5971747,0,0,0
5971748,0,0,0
5971749,0,0,0
5971750,1,1,1
5971751,0,0,0
5971752,0,0,0
5971753,1,1,1
5971754,1,0,1
5971755,0,1,0
5971756,1,1,0
5971757,1,1,1
5971758,1,1,1
5971759,0,0,0
5971760,1,0,0
5971761,0,1,0
5971762,0,0,0
5971763,0,0,0
5971764,0,0,0
5971765,1,1,0
5971766,0,0,0
5971767,0,0,0
5971768,0,0,0
5971769,1,0,0
5971770,1,1,1
5971771,1,1,1
5971772,1,NA,1
5971773,1,1,0
5971774,1,1,0
5971775,0,0,0
5971776,0,0,0
5971777,0,0,0
5971778,1,1,0
5971779,1,0,1
5971780,0,0,0
5971781,0,1,0
5971782,0,1,1
5971783,0,0,0
5971784,0,1,1
5971785,0,0,0
5971786,1,1,1
5971787,1,1,1
5971788,0,1,1
5971789,0,1,0
5971790,0,0,0
5971791,0,0,0
5971792,1,0,0
5971793,0,0,0
5971794,1,1,0
5971795,1,1,0
5971796,1,1,0
5971797,1,0,1
5971798,0,1,1
5971799,0,NA,0
5971800,1,0,NA
5971801,1,1,0
5971802,1,1,1
5971803,0,0,0
5971804,0,1,1
5971805,0,0,0
5971806,0,1,1
5971807,1,0,1
5971808,0,1,1
5971809,1,1,1
5971810,0,1,1
5971811,0,0,0
5971812,0,0,0
5971813,1,0,1
5971814,0,0,0
5971815,0,0,0
5971816,0,0,0
5971817,1,0,1
5971818,1,0,1
5971819,0,0,0
5971820,1,1,1
5971821,0,0,0
5971822,0,0,0
5971823,0,1,0
5971824,1,0,1
5971825,1,1,1
5971826,0,1,1
5971827,0,0,1
5971828,1,0,1
5971829,1,1,0
5971830,0,1,1
5971831,1,0,1
5971832,0,0,0
5971833,1,1,1
5971834,1,0,1
5971835,0,0,0
5971836,1,1,1
5971837,1,0,1
5971838,0,0,0
5971839,0,0,0
5971840,0,0,0
5971841,1,1,1
5971842,0,0,0
5971843,0,0,1
5971844,0,0,0
5971845,0,1,0
5971846,0,1,1
5971847,0,0,0
5971848,1,0,1
5971849,1,1,1
5971850,0,1,0
5971851,0,0,0
5971852,1,0,1
5971853,0,0,1
5971854,0,0,0
5971855,1,0,1
5971856,0,0,0
5971857,0,0,0
5971858,0,0,0
5971859,0,0,0
5971860,0,0,0
5971861,0,0,0
5971862,0,0,0
5971863,1,0,0
5971864,0,0,0
5971865,0,0,1
5971866,0,0,0
5971867,1,0,1
5971868,0,1,1
5971869,0,0,0
5971870,0,1,0
5971871,1,0,0
5971872,0,0,0
5971873,0,0,0
5971874,0,0,0
5971875,1,1,0
5971876,1,1,1
5971877,0,0,0
5971878,1,0,1
5971879,0,0,0
5971880,1,1,1
5971881,0,1,1
5971882,0,0,0
5971883,0,1,1
5971884,1,0,1
5971885,0,0,0
5971886,0,0,0
5971887,0,0,0
5971888,1,0,1
5971889,1,1,0
5971890,1,0,1
5971891,0,0,1
5971892,0,0,0
5971893,1,1,0
5971894,0,0,0
5971895,1,1,0
5971896,0,0,0
5971897,0,1,1
5971898,1,1,1
5971899,1,1,0
5971900,0,1,1
5971901,0,0,0
5971902,1,0,1
5971903,0,0,0
5971904,0,0,0
5971905,1,0,1
5971906,0,0,0
5971907,0,0,0
5971908,1,0,1
5971909,0,0,0
5971910,0,0,0
5971911,0,0,0
5971912,0,1,1
5971913,1,1,0
5971914,1,0,1
5971915,0,1,1
5971916,1,1,1
5971917,0,0,0
5971918,0,0,1
5971919,0,0,0
5971920,0,1,1
5971921,1,1,0
5971922,0,0,0
5971923,1,0,0
5971924,0,0,0
5971925,0,1,1
5971926,1,0,1
5971927,1,1,1
5971928,0,0,0
5971929,0,0,1
5971930,1,0,1
5971931,1,0,1
5971932,0,1,0
5971933,0,0,0
5971934,0,0,0
5971935,0,0,0
5971936,0,0,1
5971937,0,0,1
5971938,1,0,1
5971939,0,1,1
5971940,1,1,0
5971941,1,0,1
5971942,1,0,1
5971943,1,1,0
5971944,0,0,0
5971945,0,0,0
5971946,0,1,1
5971947,1,0,1
5971948,0,0,0
5971949,1,1,1
5971950,0,0,0
5971951,0,0,0
5971952,0,0,0
5971953,0,0,0
5971954,0,1,1
5971955,0,0,0
5971956,1,0,1
5971957,0,0,1
5971958,0,0,0
5971959,NA,0,1
5971960,1,1,1
5971961,0,1,0
5971962,1,0,0
5971963,1,0,1
5971964,0,0,0
5971965,1,0,1
5971966,0,1,1
5971967,1,1,0
5971968,1,1,0
5971969,NA,0,0
5971970,0,0,0
5971971,0,0,0
5971972,0,0,0
5971973,0,0,0
5971974,0,0,0
5971975,1,0,1
5971976,0,1,1
5971977,0,1,0
5971978,1,0,1
5971979,0,1,1
5971980,1,1,0
5971981,1,1,0
5971982,1,1,1
5971983,0,1,1
5971984,1,0,1
5971985,1,0,1
5971986,1,0,1
5971987,0,0,0
5971988,1,1,0
5971989,0,0,0
