ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
1160803,2016,0,0,0,0,52488,3149.28,0,NA
1160863,NA,12597,1007.76,0,0,0,0,0,0
1161099,2016,0,0,0,0,103649.7,6218.982,0,0
1161405,2016,0,0,0,0,0,0,325,19.5
1161513,NA,0,0,0,0,108966,6537.96,0,0
1162200,2016,6180,494.4,0,0,0,0,0,0
1162233,2016,0,0,0,0,38896.2,NA,0,0
1162686,2016,0,0,0,0,0,0,3216.5,192.99
1162866,2016,0,0,0,0,0,0,1305.6,78.336
1163063,2016,0,0,0,0,0,0,4607.2,276.432
1163172,2016,11280,902.4,0,0,0,0,0,0
1163260,2016,0,0,14175,567,0,0,0,0
1163510,2016,0,0,0,0,0,0,244.8,14.688
1164444,2016,0,0,25234.56,1009.3824,0,0,0,0
1164621,2016,0,0,3594.24,143.7696,0,0,0,0
1164997,2016,0,0,231369.6,9254.784,0,0,0,0
1165109,2016,0,0,22370.4,894.816,0,0,0,0
1165201,2016,0,0,0,NA,0,0,6343.2,380.592
1165269,2016,0,0,5856.84,234.2736,0,0,0,0
1165321,2016,0,0,1234.8,49.392,0,0,0,0
1165654,2016,0,0,0,0,190108.8,11406.528,0,0
1165681,2016,0,0,0,0,0,0,21847.5,1310.85
1165949,2016,0,0,0,0,0,0,10400,624
1166245,2016,0,0,0,0,44455.5,2667.33,0,0
1166423,2016,0,0,0,0,84175.2,5050.512,0,0
1166469,2016,0,0,0,0,166992,10019.52,0,0
1166674,2016,0,0,0,0,216297.9,12977.874,0,0
1166776,2016,2916,233.28,0,0,0,0,0,0
1166807,2016,0,0,17397.6,NA,0,0,0,0
1166830,2016,0,0,0,0,0,0,944,56.64
1166853,2016,0,NA,6793.2,271.728,0,0,0,0
1166890,2016,12648,1011.84,0,0,0,0,0,0
1167224,2016,0,0,3645.6,145.824,0,0,0,0
1167342,2016,0,0,0,0,6111,366.66,0,0
1167350,2016,0,0,38126.4,1525.056,0,0,0,0
1167805,2016,0,0,20960,838.4,0,0,0,0
1168144,2016,0,0,0,NA,0,0,3894,233.64
1168210,2016,0,0,0,0,0,0,2641.8,158.508
1168241,2016,0,0,0,0,13540.8,812.448,0,0
1168436,2016,0,0,0,0,0,0,4686,NA
1168605,2016,0,0,0,0,0,0,2394,143.64
1168667,2016,0,0,151797.76,6071.9104,0,0,0,0
1169040,2016,0,0,0,0,0,0,17376,1042.56
1169206,2016,22500,1800,0,0,0,0,0,0
1169352,2016,0,0,15640.8,625.632,0,0,0,0
1169475,2016,0,0,0,0,0,0,1608,96.48
1169533,2016,0,0,9828,393.12,0,0,0,0
1169910,2016,0,0,13651.2,546.048,0,0,0,0
1140012,2017,58320,4665.6,0,0,0,0,0,0
1140119,2017,NA,470.4,0,0,0,0,0,0
1140198,2017,15690,1255.2,0,0,0,0,0,0
1140226,2017,0,0,26265.6,1050.624,0,0,0,0
1140332,2017,340,27.2,0,0,0,0,0,0
1140472,2017,0,0,0,0,113724,6823.44,0,0
1140835,2017,0,0,9370.4,374.816,NA,0,0,0
1141457,2017,30566,2445.28,0,0,0,0,0,0
1141483,2017,0,0,0,0,NA,1304.64,0,0
1141605,2017,0,0,0,0,0,0,1888,113.28
1142087,2017,0,0,74034,2961.36,0,0,0,0
1142407,2017,48100,3848,0,0,0,0,0,0
1143089,2017,6864,549.12,0,0,0,0,0,0
1143282,2017,0,0,0,0,17911.2,1074.672,0,0
1143293,2017,0,0,85140.48,3405.6192,0,0,0,0
1143428,2017,0,0,0,0,4737.6,284.256,0,0
1143467,NA,0,0,0,0,0,0,13440,806.4
1143668,2017,26350,2108,0,0,0,0,0,0
1144059,2017,0,0,1004.64,40.1856,0,0,0,0
1144278,2017,12150,972,0,0,0,0,0,0
1144301,2017,42640,3411.2,0,0,0,0,0,0
1144379,2017,0,0,0,0,310284,18617.04,0,0
1144743,2017,45186,3614.88,0,0,NA,0,0,0
1144921,2017,0,0,0,0,0,0,134.4,8.064
1145198,2017,0,0,0,0,17952,1077.12,0,0
1145345,2017,0,0,0,0,7392,443.52,0,0
1145362,2017,0,0,0,0,5934,356.04,0,0
1145393,2017,8160,652.8,0,0,0,0,0,0
1145600,2017,0,0,4580.8,183.232,0,0,0,0
1145648,2017,0,0,0,0,0,0,1440,86.4
1145841,2017,11556,924.48,0,0,0,0,0,0
1145954,2017,0,NA,0,0,41811,2508.66,0,0
1146198,2017,0,0,0,0,0,0,2083.2,124.992
1146756,2017,0,0,0,0,16800,1008,0,0
1146944,2017,49572,3965.76,0,0,0,0,0,0
1147448,2017,0,0,0,0,0,0,4302,258.12
1147601,2017,0,0,0,0,0,0,12120,727.2
1147713,2017,0,0,16212.96,648.5184,0,NA,0,0
1148631,2017,0,0,0,0,0,0,953.6,57.216
1148645,2017,0,0,17503.2,700.128,0,0,0,0
1148711,2017,0,0,0,0,0,0,22350,1341
1148747,2017,0,0,0,0,0,0,696,41.76
1149117,2017,0,0,0,0,0,0,8808,528.48
1149391,2017,0,0,7970.4,318.816,0,0,0,0
1149398,2017,3568,285.44,0,0,0,0,0,0
1149799,2017,15000,1200,0,0,0,0,0,0
1149815,2017,0,0,0,0,0,0,177.6,10.656
1150271,2017,0,0,0,0,0,0,4332,259.92
1150502,2017,0,0,1675.8,67.032,0,0,0,0
1151639,2017,0,0,0,0,0,0,165.6,9.936
1151674,2017,40432,3234.56,0,0,0,0,0,0
1151830,2017,41472,3317.76,0,0,0,0,0,0
1152061,2017,0,0,NA,0,17841,1070.46,0,0
1152238,2017,0,0,88576,3543.04,0,0,0,0
1152843,2017,0,0,0,0,0,0,3472,208.32
1153584,2017,0,0,0,0,5613.3,336.798,0,0
1153657,2017,5436,434.88,0,0,0,0,0,0
1153670,2017,0,0,0,0,112333.2,6739.992,0,0
1153734,2017,0,0,111164.4,4446.576,0,0,0,0
1153772,2017,0,0,0,0,70656,4239.36,0,0
1153875,2017,0,0,0,0,0,0,10791,647.46
1154521,2017,0,0,35431.2,1417.248,0,0,0,0
1154537,2017,0,0,0,0,114552,6873.12,0,0
1154751,2017,0,0,19656,786.24,0,0,0,0
1154785,2017,0,0,55323.84,2212.9536,0,0,0,0
1154796,2017,0,0,67760.64,2710.4256,0,0,0,0
1154838,2017,34200,2736,0,0,0,0,0,0
1155064,2017,0,0,13228.8,529.152,0,0,0,0
1155243,2017,0,0,0,0,0,0,3553.2,213.192
1155284,2017,0,0,0,0,0,0,625.6,37.536
1155612,2017,0,0,0,0,0,0,1968,118.08
1155705,2017,0,0,0,0,26676,1600.56,0,0
1155853,2017,0,0,6363.36,254.5344,0,0,0,0
1155888,2017,0,0,0,0,0,0,4290.8,257.448
1156181,2017,0,0,0,0,0,0,2832,169.92
1156254,2017,4950,396,0,0,0,0,0,0
1156297,2017,0,0,846.72,33.8688,0,0,0,0
1156511,2017,0,0,0,0,NA,3624.264,0,0
1156528,2017,0,0,0,0,0,0,3391.5,203.49
1156739,2017,0,0,0,0,0,0,5895,353.7
1156891,2017,0,0,0,0,36874.5,2212.47,0,0
1157050,2017,264,21.12,0,0,0,0,0,0
1157150,2017,20722,1657.76,0,0,0,0,0,0
1157204,2017,0,0,864.6,34.584,0,0,0,0
1157245,2017,17136,1370.88,0,0,0,0,0,0
1157302,2017,0,0,0,0,0,0,1023,61.38
1157362,2017,0,0,0,0,123993,7439.58,0,0
1157701,2017,0,0,NA,61.0512,0,0,0,0
1157971,2017,0,0,3456,138.24,0,0,0,0
1157979,2017,NA,0,0,0,0,0,5932.5,355.95
1158335,2017,0,0,0,0,0,0,750.6,45.036
1158570,2017,10935,874.8,0,0,0,0,0,0
1158671,2017,0,0,0,0,0,0,3810.3,228.618
1159074,2017,21930,1754.4,0,0,0,0,0,0
1159299,2017,0,0,0,0,737100,44226,0,0
1159451,2017,11115,889.2,0,0,0,0,0,0
1159945,2017,21615,1729.2,0,0,0,0,0,0
1160191,2017,0,0,164820,6592.8,0,0,0,0
1160199,2017,10320,825.6,0,0,0,0,0,0
1160251,2017,28070,2245.6,0,0,0,0,0,0
1160803,2017,0,0,50544,2021.76,0,0,0,0
1160863,2017,NA,0,0,0,0,0,6783,406.98
1161099,2017,NA,1846.08,0,0,0,0,0,0
1161405,2017,0,0,0,0,1785,107.1,0,0
1161513,2017,6096,487.68,0,0,0,0,0,0
1162200,2017,0,0,0,0,0,0,1854,111.24
1162233,2017,0,0,14817.6,592.704,0,0,0,0
1162686,2017,0,0,0,0,0,0,735.2,44.112
1162866,2017,6936,554.88,0,0,0,0,0,0
1163063,2017,0,0,0,0,0,0,24808,1488.48
1163172,2017,24064,1925.12,0,0,0,0,0,0
1163260,2017,0,0,21829.5,873.18,0,0,0,0
1163510,2017,0,0,0,0,0,0,765,45.9
1164444,2017,0,0,7279.2,291.168,0,0,0,0
1164621,2017,0,0,8985.6,359.424,0,0,0,0
1164997,2017,0,0,0,0,139441.5,8366.49,0,0
1165109,2017,0,0,4416.72,176.6688,0,0,0,0
1165201,2017,0,0,0,0,0,0,4581.2,274.872
1165269,2017,0,0,0,0,0,0,897.6,53.856
1165321,2017,0,0,0,0,0,0,1176,70.56
1165654,2017,0,0,0,0,0,0,8211,492.66
1165681,2017,0,0,28896.96,1155.8784,0,0,0,0
1165949,2017,0,0,161280,6451.2,0,0,0,0
1166245,2017,0,0,0,0,10573.2,634.392,0,0
1166423,2017,0,0,0,0,0,0,11258,675.48
1166469,2017,0,0,0,0,0,0,4260,255.6
1166674,2017,68110,5448.8,0,0,0,0,0,0
1166776,2017,4374,349.92,0,0,0,0,0,0
1166807,2017,0,0,0,0,2372.4,142.344,0,0
1166830,2017,0,0,802.4,32.096,0,0,0,0
1166853,2017,3996,319.68,0,0,0,0,0,0
1166890,2017,0,0,0,0,51224.4,3073.464,0,0
1167224,2017,0,0,0,0,9261,555.66,0,0
1167342,2017,2910,232.8,0,0,0,0,0,0
1167350,2017,0,0,10264.8,410.592,0,0,0,0
1167805,2017,0,0,0,0,56592,3395.52,0,0
1168144,2017,0,0,10280.16,411.2064,0,0,0,0
1168210,2017,0,0,0,0,45288,2717.28,0,0
1168241,2017,0,0,0,0,0,0,166.4,9.984
1168436,2017,0,0,11450.88,NA,0,0,0,0
1168605,2017,0,0,0,0,232560,13953.6,0,0
1168667,2017,0,0,0,0,0,0,2964.8,177.888
1169040,2017,0,0,0,0,0,0,7384.8,443.088
1169206,2017,0,0,0,0,0,0,1950,117
1169352,2017,0,0,0,0,0,0,1197,71.82
1169475,2017,0,0,5628,225.12,0,0,0,0
1169533,2017,0,0,0,0,91728,5503.68,0,0
1169910,2017,0,0,0,0,0,0,4266,255.96
1170083,2015,0,0,0,0,0,0,NA,140.832
1170724,2015,0,0,0,0,0,0,157.5,9.45
1171208,2015,0,0,0,0,4017.6,241.056,0,0
1171310,2015,0,0,0,0,NA,5772.222,0,0
1171392,2015,6264,501.12,0,0,0,0,0,0
1171605,2015,0,0,0,0,0,0,10650,639
1172162,2015,4872,389.76,0,0,0,0,0,0
1172190,2015,0,0,368,14.72,0,0,0,0
1172228,2015,0,0,0,0,0,0,3450,207
1172339,2015,0,0,0,0,73497.6,4409.856,0,0
1172855,2015,0,0,0,0,0,0,4989.6,299.376
1172933,2015,34375,2750,0,0,0,0,0,0
1173029,2015,0,0,0,0,0,0,3840,230.4
1173099,2015,0,0,1062,42.48,0,0,0,0
1173125,2015,0,0,0,0,57262.5,3435.75,0,NA
1173153,2015,5508,440.64,0,0,0,0,0,0
1173280,2015,0,0,0,0,0,0,1629,97.74
1173376,2015,0,0,0,0,0,0,1022.4,61.344
1173774,2015,12518,1001.44,0,0,0,NA,0,0
1174181,2015,0,0,0,0,162648,9758.88,0,0
1174386,2015,0,0,0,0,63090,3785.4,0,0
1174426,2015,0,0,0,NA,18105.6,1086.336,0,0
1174703,2015,0,0,3343.6,133.744,0,0,0,0
1174738,2015,0,0,29497.6,1179.904,0,0,0,0
1175021,2015,0,0,22786.56,911.4624,0,0,0,0
1175076,2015,0,0,0,0,19296,1157.76,0,0
1175090,2015,0,0,0,0,0,0,2653.2,159.192
1175159,2015,0,0,0,0,106245,6374.7,0,0
1175180,2015,0,0,0,0,627750,37665,0,0
1175231,2015,NA,163.84,0,0,0,0,0,0
1175236,2015,5488,439.04,0,0,0,0,0,0
1175449,2015,26580,2126.4,0,0,0,0,0,0
1175577,2015,35000,2800,0,0,0,0,0,0
1176257,2015,0,0,0,0,70804.8,4248.288,0,0
1176520,2015,0,0,0,0,20502,1230.12,0,0
1176593,2015,0,0,0,0,0,0,5648,338.88
1176754,2015,14256,1140.48,0,0,0,0,0,0
1176760,2015,0,0,0,0,0,0,6528,391.68
1177427,2015,0,0,0,0,0,0,4912,294.72
1177636,2015,0,0,3627.36,145.0944,0,0,0,0
1178504,2015,0,0,0,0,0,0,567,34.02
1178508,2015,0,0,0,0,131233.2,7873.992,0,0
1178535,2015,0,0,19776,791.04,0,0,0,0
1178727,2015,0,0,916.8,36.672,0,0,0,0
1178869,2015,0,0,0,NA,17190,1031.4,0,0
1179006,2015,0,0,0,0,14040,842.4,0,0
1179085,NA,0,0,0,0,0,0,10592,635.52
1179095,2015,220,17.6,0,0,0,0,0,0
1179171,2015,16796,1343.68,0,0,0,0,0,0
1179245,2015,0,0,0,0,NA,0,9996.8,599.808
1179324,2015,0,0,0,0,0,0,492,29.52
1179535,2015,0,0,0,0,73416,4404.96,0,0
1179920,2015,0,0,0,0,0,0,554.4,NA
1180098,2015,0,0,0,0,1867.5,112.05,0,0
1180281,2015,0,0,0,0,0,0,1095.6,65.736
1180498,2015,1659,132.72,0,0,0,0,0,0
1180975,2015,2682,214.56,0,0,0,0,0,NA
1181965,2015,0,0,38641.68,1545.6672,0,0,0,0
1182157,2015,NA,0,7435.8,297.432,0,0,0,0
1182188,2015,0,0,0,0,0,0,81.2,4.872
1182217,2015,0,0,0,0,20294.4,1217.664,0,0
1182384,2015,0,0,42552,1702.08,0,0,0,0
1182670,2015,0,0,93.6,3.744,0,0,0,0
1182799,2015,0,0,0,0,87945,5276.7,0,0
1183009,2015,0,0,0,0,172033.2,10321.992,0,0
1183170,2015,0,0,0,0,0,0,12300,738
1183441,2015,6885,550.8,0,0,0,0,0,0
1183708,2015,0,0,0,0,295963.2,17757.792,0,0
1183944,NA,0,0,0,0,5575.5,334.53,0,0
1184079,2015,0,0,0,0,129297.6,7757.856,0,0
1184738,2015,0,0,0,0,0,NA,2365,141.9
1185878,2015,0,0,134.8,5.392,0,0,0,0
1186015,2015,0,0,907.2,36.288,0,0,0,0
1186902,2015,0,0,0,0,0,0,3964.8,237.888
1187068,NA,0,0,0,0,26422.2,1585.332,0,0
1187201,2015,0,0,0,0,259677,15580.62,0,0
1187261,2015,0,0,39592.8,1583.712,0,0,0,0
1187438,2015,0,0,55.2,2.208,0,0,0,0
1187540,2015,0,0,0,0,35311.5,2118.69,0,0
1187615,2015,0,0,0,0,0,0,769,46.14
1187676,2015,0,0,0,0,310464,18627.84,0,0
1187986,2015,0,0,0,0,0,0,2064,123.84
1188066,2015,36700,2936,0,0,0,0,0,0
1188839,2015,0,0,600,24,0,0,0,0
1188866,2015,0,0,0,0,100900.8,6054.048,0,0
1189052,2015,616,49.28,0,0,0,0,0,0
1189446,2015,0,0,2213.4,88.536,0,0,0,0
1189469,2015,0,0,0,0,0,0,1134,68.04
1189562,2015,0,0,0,0,0,0,1294.4,77.664
1189851,2015,3016,241.28,0,0,0,0,0,0
1190188,2015,0,0,4340,173.6,0,0,0,0
1190337,2015,11835,946.8,0,0,0,0,0,0
1190758,2015,8145,651.6,0,0,0,0,0,0
1190762,2015,7014,561.12,0,0,0,0,0,0
1190979,2015,0,0,22714.56,908.5824,0,NA,0,0
1191056,2015,0,0,0,0,0,0,10592,635.52
1191114,2015,0,0,0,0,0,0,2425.5,145.53
1191337,2015,31581,2526.48,0,0,0,0,0,0
1191358,2015,18080,1446.4,0,0,0,0,0,0
1191401,2015,0,0,0,0,676.8,40.608,0,0
1191937,2015,0,0,7011.84,280.4736,0,0,0,0
1192287,2015,0,0,0,0,0,0,1116,66.96
1192292,2015,0,0,0,0,16524,991.44,0,0
1192364,2015,15980,1278.4,0,0,0,0,0,0
1192431,2015,0,0,0,0,19836,1190.16,0,0
1192439,2015,0,0,0,0,0,0,3930,235.8
1192590,2015,0,0,0,0,0,0,3490.5,209.43
1193403,2015,0,0,705,28.2,0,0,0,0
1193844,2015,0,0,22406.4,896.256,0,0,0,0
1194328,2015,0,0,0,0,0,0,523.2,31.392
1194400,2015,0,0,2138.4,85.536,0,0,0,0
1194469,2015,0,0,6938.4,277.536,0,0,0,0
1194677,2015,0,0,3782.4,151.296,0,0,0,0
1194770,2015,0,0,0,0,2649.6,158.976,0,0
1194982,2015,0,0,0,0,716703,43002.18,0,0
1195288,2015,0,0,0,0,0,0,8748,524.88
1195301,2015,1944,155.52,0,0,0,0,0,0
1195334,2015,0,0,0,0,4824,289.44,0,0
1195807,2015,0,0,0,0,0,0,2028,121.68
1196205,2015,38160,3052.8,0,0,0,0,0,0
1196870,2015,0,0,0,0,375678,22540.68,0,0
1197196,2015,0,0,0,0,19237.5,1154.25,0,0
1197237,2015,0,0,0,0,0,0,1531.2,91.872
1197316,2015,0,0,869.94,34.7976,0,0,0,0
1197876,2015,0,0,880.64,35.2256,0,0,0,0
1197969,2015,14200,1136,0,0,0,0,0,0
1198137,2015,0,0,0,0,63657.6,3819.456,0,0
1198182,2015,0,0,0,0,512198.4,30731.904,0,0
1198605,2015,0,0,1377.12,55.0848,0,0,0,0
1198660,2015,153,12.24,0,0,0,0,0,0
1198684,2015,0,0,26851.5,1074.06,0,0,0,0
1198833,2015,0,0,0,0,0,0,4392,263.52
1198907,2015,0,0,0,0,0,0,648,38.88
1198998,2015,35112,2808.96,0,0,0,0,0,0
1199214,2015,7540,603.2,0,0,0,0,0,0
1199774,2015,0,0,222.72,8.9088,0,0,0,0
1199954,2015,0,0,0,0,0,0,7905,474.3
1199999,2015,1480,118.4,0,0,0,0,0,0
1170083,2016,0,0,0,0,81369.6,4882.176,0,0
1170724,2016,700,56,0,0,NA,0,0,0
1171208,2016,0,0,6026.4,241.056,0,0,0,0
1171310,2016,0,0,0,0,0,0,7704,462.24
1171392,2016,10440,835.2,0,0,0,0,0,0
1171605,2016,0,0,29990.4,1199.616,0,0,0,0
1172162,2016,0,0,0,0,0,0,3132,187.92
1172190,2016,0,0,0,0,504,30.24,0,0
1172228,2016,0,0,6072,242.88,0,0,0,0
1172339,2016,18096,1447.68,0,0,0,0,0,0
1172855,2016,0,0,0,0,163296,9797.76,0,0
1172933,2016,0,0,0,0,0,0,11250,675
1173029,2016,20480,1638.4,0,0,0,0,0,0
1173099,2016,NA,339.84,0,0,0,0,0,0
1173125,2016,9162,732.96,0,0,0,0,0,0
1173153,2016,10200,816,0,0,0,0,0,0
1173280,2016,0,0,0,0,0,0,1810,108.6
1173376,2016,7100,568,0,0,0,0,0,0
1173774,2016,0,0,7374.24,294.9696,0,0,0,0
1174181,2016,0,0,0,0,0,0,5020,301.2
1174386,2016,0,0,23133,925.32,0,0,0,0
1174426,2016,1476,118.08,0,0,0,0,0,0
1174703,2016,0,0,29526.56,1181.0624,0,0,0,0
1174738,2016,0,0,0,0,0,0,4022.4,241.344
1175021,2016,0,0,0,0,20898,1253.88,0,0
1175076,2016,0,0,0,0,22914,1374.84,0,0
1175090,2016,0,0,0,0,104198.4,6251.904,0,0
1175159,2016,0,0,0,0,0,0,5509,330.54
1175180,2016,0,0,0,0,0,0,5356.8,321.408
1175231,2016,1728,138.24,0,0,0,0,0,0
1175236,2016,0,0,1881.6,75.264,0,0,0,0
1175449,2016,0,0,0,0,0,0,1727.7,103.662
1175577,2016,0,0,0,0,0,0,3850,231
1176257,2016,0,0,181303.2,7252.128,0,0,0,0
1176520,2016,0,0,7718.4,308.736,0,0,0,0
1176593,2016,0,0,0,0,0,0,7942.5,476.55
1176754,2016,0,0,0,0,19008,1140.48,0,0
1176760,2016,NA,0,8355.84,334.2336,0,0,0,0
1177427,2016,0,0,38903.04,1556.1216,0,0,0,0
1177636,2016,0,0,0,0,49464,2967.84,0,0
1178504,2016,0,0,0,0,5040,302.4,0,0
1178508,2016,0,0,0,0,0,0,27570,1654.2
1178535,2016,0,0,0,0,210738,12644.28,0,0
1178727,2016,0,NA,0,0,0,0,13370,802.2
1178869,2016,0,0,0,0,0,0,1604.4,96.264
1179006,2016,2520,201.6,0,0,0,0,0,0
1179085,2016,0,0,0,0,294921,17695.26,0,0
1179095,2016,66,5.28,0,0,0,0,0,0
1179171,2016,0,0,0,0,NA,17093.16,0,0
1179245,2016,0,0,0,0,183456.9,11007.414,0,0
1179324,2016,0,0,0,NA,94980.6,5698.836,0,0
1179535,2016,0,0,0,0,122544,7352.64,0,0
1179920,2016,18144,1451.52,0,0,0,0,0,0
1180098,2016,2490,199.2,0,0,0,0,0,0
1180281,2016,0,0,7410.24,296.4096,0,0,0,NA
1180498,2016,0,0,0,0,0,0,316,18.96
1180975,2016,0,0,0,0,67228.8,4033.728,0,0
1181965,2016,0,0,0,0,489294,29357.64,0,NA
1182157,2016,58752,4700.16,0,0,0,0,0,0
1182188,2016,0,0,3605.28,144.2112,0,0,0,0
1182217,2016,13590,1087.2,0,0,0,0,0,0
1182384,2016,3940,315.2,0,0,0,0,0,0
1182670,2016,0,0,0,0,630,37.8,0,0
1182799,2016,0,0,0,0,0,0,15153.6,909.216
1183009,2016,0,0,24362,974.48,0,0,0,0
1183170,2016,27060,2164.8,0,0,0,0,0,0
1183441,2016,0,0,0,0,0,0,1468.8,88.128
1183708,2016,0,0,49645.44,1985.8176,0,0,0,0
1183944,2016,0,0,0,0,0,0,2230.2,133.812
1184079,2016,0,0,2657.2,106.288,0,0,0,0
1184738,2016,0,0,8978.4,359.136,0,0,0,0
1185878,2016,0,0,0,0,0,0,808.8,48.528
1186015,2016,2160,172.8,0,0,0,0,0,0
1186902,2016,2655,212.4,0,0,0,0,0,0
1187068,2016,0,0,13420.8,536.832,0,0,0,0
1187201,2016,0,0,0,0,316224,18973.44,0,0
1187261,2016,0,0,0,0,5865.6,351.936,0,0
1187438,2016,736,58.88,0,0,0,0,0,0
1187540,2016,0,0,0,0,0,0,660.8,39.648
1187615,2016,0,0,0,0,0,0,3460.5,207.63
1187676,2016,0,0,0,0,0,0,7392,443.52
1187986,2016,9288,743.04,0,0,0,0,0,0
1188066,2016,0,0,0,0,0,0,4037,242.22
1188839,2016,0,0,0,0,2812.5,168.75,0,0
1188866,2016,0,0,2059.2,82.368,0,0,NA,0
1189052,2016,1386,110.88,0,0,0,0,0,0
1189446,2016,0,0,0,0,180866.4,10851.984,0,0
1189469,2016,0,0,0,0,0,0,567,34.02
1189562,2016,0,0,65529,2621.16,0,0,0,0
1189851,2016,0,0,0,0,92742,5564.52,0,0
1190188,2016,0,0,0,0,0,0,279,NA
1190337,2016,0,0,9468,378.72,0,0,0,0
1190758,2016,2172,173.76,0,0,0,0,0,0
1190762,2016,0,0,0,0,44889.6,2693.376,0,0
1190979,2016,0,0,79845.12,3193.8048,0,0,0,0
1191056,2016,0,0,0,0,0,0,8937,536.22
1191114,2016,0,0,0,0,0,0,2646,158.76
1191337,2016,0,0,0,0,124027.2,7441.632,0,0
1191358,2016,0,0,9112.32,364.4928,0,0,0,0
1191401,2016,282,22.56,0,0,0,0,0,0
1191937,2016,17264,1381.12,0,0,0,0,0,0
1192287,2016,0,0,0,0,0,0,248,14.88
1192292,2016,0,0,0,0,0,0,2983.5,179.01
1192364,2016,0,0,0,0,0,0,2876.4,172.584
1192431,2016,0,0,0,0,0,0,4297.8,257.868
1192439,2016,13100,1048,0,0,0,0,0,0
1192590,2016,5012,400.96,0,0,0,0,0,0
1193403,2016,0,0,0,0,6105,366.3,0,0
1193844,2016,0,0,0,0,0,0,5251.5,315.09
1194328,2016,0,0,0,0,3531.6,211.896,0,0
1194400,2016,297,23.76,0,0,0,0,0,0
1194469,2016,8260,660.8,0,0,0,0,0,0
1194677,2016,15760,1260.8,NA,0,0,NA,0,0
1194770,2016,0,0,0,0,0,0,2060.8,123.648
1194982,2016,0,0,0,0,0,0,16779,1006.74
1195288,2016,20412,1632.96,0,0,0,0,0,0
1195301,2016,0,0,324,12.96,0,0,0,0
1195334,2016,0,0,7246.72,289.8688,0,0,0,0
1195807,2016,0,0,0,0,0,0,8365.5,501.93
1196205,2016,0,0,48425.04,1937.0016,0,0,0,0
1196870,2016,0,0,0,0,0,0,25122.5,1507.35
1197196,2016,0,0,3840,153.6,0,0,0,0
1197237,2016,0,0,21564.4,862.576,0,0,0,0
1197316,2016,0,0,10632.6,425.304,0,0,0,0
1197876,2016,0,0,0,0,0,0,160,9.6
1197969,2016,0,0,0,0,153360,9201.6,0,0
1198137,NA,0,0,0,0,188460,11307.6,0,0
1198182,2016,0,0,0,0,103824,6229.44,0,0
1198605,2016,5285,422.8,0,0,0,0,0,0
1198660,2016,0,0,0,0,0,0,54.4,3.264
1198684,2016,0,0,0,0,0,0,2448,146.88
1198833,2016,13176,1054.08,0,0,0,0,0,0
1198907,2016,0,0,0,0,0,0,1152,69.12
1198998,2016,0,0,0,0,0,0,25080,1504.8
1199214,2016,6786,542.88,0,0,0,0,0,0
1199774,2016,0,0,0,0,0,0,2505.6,150.336
1199954,2016,0,0,0,0,83476.8,5008.608,0,0
1199999,2016,0,0,520.96,20.8384,0,0,0,0
1170083,2017,0,0,0,0,59560.2,3573.612,0,0
1170724,2017,1540,123.2,NA,0,0,0,0,0
1171208,2017,0,0,4464,178.56,0,0,0,0
1171310,2017,9630,770.4,0,0,0,0,0,0
1171392,2017,0,0,0,0,43639.2,2618.352,0,0
1171605,2017,0,0,0,0,0,0,2556,153.36
1172162,2017,0,0,19599.36,783.9744,0,0,0,0
1172190,2017,0,0,0,0,0,0,14,0.84
1172228,2017,0,0,0,0,0,0,2415,144.9
1172339,2017,0,0,0,0,0,0,2598.4,155.904
1172855,2017,39312,3144.96,0,0,0,0,0,0
1172933,2017,0,0,9750,390,0,NA,0,0
1173029,2017,0,0,125337.6,5013.504,0,0,0,0
1173099,2017,6608,528.64,0,0,0,0,0,0
1173125,2017,3563,285.04,0,0,0,0,0,0
1173153,2017,0,0,0,0,0,0,4488,269.28
1173280,2017,NA,955.68,0,0,0,0,0,0
1173376,2017,1704,136.32,0,0,0,0,0,0
1173774,2017,0,0,0,0,42162.9,2529.774,0,0
1174181,2017,0,0,8006.9,320.276,0,0,0,0
1174386,2017,0,0,48453.12,1938.1248,0,0,0,0
1174426,2017,0,0,0,0,0,0,656,39.36
1174703,2017,19290,1543.2,0,0,0,0,0,0
1174738,2017,0,0,0,0,176482.8,10588.968,0,0
1175021,2017,0,0,0,0,0,0,2064,123.84
1175076,2017,0,0,0,0,1125.6,67.536,0,0
1175090,2017,NA,0,8466.12,338.6448,0,0,0,0
1175159,2017,0,0,0,0,0,0,5036.8,302.208
1175180,2017,28458,2276.64,0,0,0,0,0,0
1175231,2017,0,0,0,0,27840,1670.4,0,0
1175236,2017,0,0,0,0,0,0,705.6,42.336
1175449,2017,0,0,0,0,0,0,NA,297.696
1175577,2017,0,0,8736,349.44,0,0,0,0
1176257,2017,NA,3003.84,0,0,0,0,NA,0
1176520,2017,0,0,0,0,11256,675.36,0,0
1176593,2017,3530,282.4,0,0,0,0,0,0
1176754,2017,0,0,0,0,0,0,2323.2,139.392
1176760,2017,0,0,0,0,0,0,4624,277.44
1177427,2017,14736,1178.88,0,0,0,0,0,0
1177636,2017,0,0,0,0,0,0,14289.6,857.376
1178504,2017,0,0,0,0,0,0,2310,138.6
1178508,2017,0,0,0,0,0,0,17644.8,1058.688
